00000,6607.692753237828,6076.147954728132,5566.986533131655,5375.73102557852,5188.639690405539,4857.734035908758,4647.467879326438,4361.178924915366,4032.5349275984167,3726.899969508254
00001,6596.8457498782545,6085.89274727806,5595.5510951207025,5328.160194501053,5062.689667585668,4772.754792746273,4550.812015958332,4171.217111086575,3828.480491000469,3300.632590555378
00010,6684.155368519809,6173.613382131068,5667.892967912957,5422.794463067375,5059.344407352368,4849.069586131913,4557.576077297796,4220.019095482777,3882.290302036022,3331.385590232705
00011,6418.404378373085,5707.510564021318,5401.206887098771,5060.8421289781245,4709.055629557905,4409.325505237966,4088.0249752909513,3729.6478045589974,3346.143834390355,2768.036091848356
00100,6571.962307156161,6045.515844302421,5565.41249208785,5389.070403888739,5151.329352096689,4828.588439038708,4571.096078465203,4276.73200998306,3890.392639795515,3389.0537123845056
00101,6357.361798808802,5652.537669347741,5391.830005678635,5193.777959805815,4814.775952358788,4530.096683740982,4220.866499414622,3837.9825081072177,3464.846133963692,2884.5237890192134
00110,6476.453560592452,5812.190270774844,5460.087911822611,5146.612054450382,4872.2039017348525,4602.96887041587,4319.888612878454,3966.0571092466953,3530.0151430797077,2943.1686460747387
00111,6231.2273811733685,5528.19355037823,5237.439917386171,4889.927254291602,4622.213640849034,4302.682061430843,3961.547125198531,3612.5028928552833,3190.028910867944,2527.003412545844
01000,6542.804974690162,5987.798770347048,5538.401322663739,5301.704767787057,5067.072109000431,4817.273599154393,4564.128055732474,4230.526317187846,3918.385165656108,3479.18148015054
01001,6390.004827010664,5687.225743230016,5339.326409917035,5071.143600333162,4771.088681493791,4572.910049513986,4232.480925617238,3891.544536399271,3503.419677619311,2911.2677563710754
01010,6470.335776956759,5691.752933696119,5327.813966143958,4959.688280741159,4793.131713781984,4557.706918104746,4310.463195277291,3982.7379290551776,3547.2545879161707,2976.304198458686
01011,6356.3367872793615,5624.2927941875205,5257.90238206403,4913.177467986352,4568.449470706536,4311.487178978982,4037.819559938499,3640.081452014964,3199.42255339473,2475.9326253607687
01100,6395.617943421396,5693.311737896883,5388.053973496548,5205.863237209347,4898.765571990034,4624.174503715973,4315.611711331664,3981.7525038312638,3604.73765178366,3073.0429512392548
01101,6308.228511200675,5572.143826655411,5232.4864244902055,4916.166479934462,4627.5622669973745,4361.281103176093,4091.194481832123,3761.6792004100926,3392.5499069735333,2727.2320359771084
01110,6419.428118610115,5641.456595757732,5266.106998459139,4901.5520556181955,4649.80975286445,4374.566313108259,4059.968494093716,3684.3385874584706,3279.8369008036457,2672.799599364495
01111,6279.747258829076,5582.780209546693,5244.383295327241,4910.453862904226,4580.37620210414,4260.594686887001,3921.903131940451,3476.8373520302766,2959.662782173804,2209.4323917668466
10000,6532.790973269709,5969.123141412069,5516.775260895076,5260.635014497358,4969.032035236171,4717.953073831281,4390.792664626817,4053.9743296591373,3705.466223745476,3191.2679888463135
10001,6321.7584057087215,5613.930484046844,5282.615484692173,4985.96259373622,4676.625075658219,4411.635341125525,4087.6305076769004,3722.8647546667867,3316.910539911967,2677.068849870199
10010,6429.797729319828,5626.868123594674,5264.263830150021,4897.218965091644,4662.470854543451,4362.714427945077,4002.893466908711,3638.3203234573516,3214.8427343724156,2637.919037496086
10011,6278.11905087755,5503.032186997014,5100.009914253786,4785.737744557269,4483.739226414195,4177.922203842716,3837.3530212424103,3391.970384945299,2891.5319608859904,2162.609018182088
10100,6318.400629637453,5568.9747507712245,5228.400491559826,4926.44939715233,4663.13776583833,4388.866034814688,4090.860153291866,3737.1213261739754,3320.976432354216,2718.0966626762597
10101,6227.363748555454,5505.228284829194,5160.794595023265,4760.03006316594,4458.694044671925,4142.221199579852,3820.7622309540675,3480.595632731289,3060.7680034630575,2369.433368083991
10110,6388.875667049708,5581.5069469068885,5225.424462760997,4839.025008099549,4583.870164954287,4293.317739597346,3994.8520949277768,3648.390447212944,3197.4470224201336,2444.5849225411016
10111,6235.628653887306,5473.314239189293,5073.7209873380225,4702.207264595457,4363.742926181057,4034.674867357596,3708.909775710853,3277.00585900288,2707.601298171333,1885.6412132390028
11000,6444.203203159739,5687.83206426863,5345.89501086882,5050.382792521671,4775.896221439753,4473.447736810931,4153.071862354472,3886.0095541991163,3490.643111756674,2885.2343884820884
11001,6359.757512054787,5633.739483606843,5307.875519015012,4977.98369534938,4663.229113369514,4366.020545213881,4019.206592888273,3572.8024685740884,3067.3024169028104,2318.6701912466356
11010,6416.622706726109,5561.794977073076,5053.442736030892,4762.70662434466,4476.869163764156,4154.155587915845,3846.128725540309,3465.3911113423824,2981.8225052702583,2311.1539594824335
11011,6280.987964675733,5483.343263625951,5036.45530258245,4720.569343949642,4395.88102452561,4033.9408977796293,3674.062618518579,3274.5586589769337,2720.134053180191,1870.4848455399003
11100,6310.671010717461,5530.528943323385,5179.007284412921,4813.067238872347,4503.935111425311,4183.4279959517135,3856.335449730903,3496.01605407565,3078.452211255176,2446.0120372950196
11101,6224.014101401154,5490.3419859240275,5146.66348899621,4728.536834699245,4435.356301724154,4101.189672729598,3786.222803726993,3448.160141910816,2954.756868712076,2129.378962344764
11110,6423.711207079621,5564.657848689216,5139.25849857344,4778.974505935308,4455.883501040405,4135.219740292554,3830.0594558158355,3495.06741050954,2964.2871289631457,2128.138416847644
11111,5790.170149291454,5272.82680410198,4825.140893958593,4487.229975106134,4078.3805784669653,3725.5192531786874,3344.3562821618148,2946.6700109538992,2415.1202690440887,1553.7751124114388
