"","Station","Date.local.","Amount.MJ.m2.","Period.Hrs.","Type","Freq"
"3596","Christchurch Aero","20160729:0000",0,1,"G","H"
"3597","Christchurch Aero","20160729:0100",0,1,"G","H"
"3598","Christchurch Aero","20160729:0200",0,1,"G","H"
"3599","Christchurch Aero","20160729:0300",0,1,"G","H"
"3600","Christchurch Aero","20160729:0400",0,1,"G","H"
"3601","Christchurch Aero","20160729:0500",0,1,"G","H"
"3602","Christchurch Aero","20160729:0600",0,1,"G","H"
"3603","Christchurch Aero","20160729:0700",0,1,"G","H"
"3604","Christchurch Aero","20160729:0800",0,1,"G","H"
"3605","Christchurch Aero","20160729:0900",0.18,1,"G","H"
"3606","Christchurch Aero","20160729:1000",0.83,1,"G","H"
"3607","Christchurch Aero","20160729:1100",1.19,1,"G","H"
"3608","Christchurch Aero","20160729:1200",1.5,1,"G","H"
"3609","Christchurch Aero","20160729:1300",1.57,1,"G","H"
"3610","Christchurch Aero","20160729:1400",0.56,1,"G","H"
"3611","Christchurch Aero","20160729:1500",1,1,"G","H"
"3612","Christchurch Aero","20160729:1600",1.01,1,"G","H"
"3613","Christchurch Aero","20160729:1700",0.52,1,"G","H"
"3614","Christchurch Aero","20160729:1800",0.03,1,"G","H"
"3615","Christchurch Aero","20160729:1900",0,1,"G","H"
"3616","Christchurch Aero","20160729:2000",0,1,"G","H"
"3617","Christchurch Aero","20160729:2100",0,1,"G","H"
"3618","Christchurch Aero","20160729:2200",0,1,"G","H"
"3619","Christchurch Aero","20160729:2300",0,1,"G","H"
"3620","Christchurch Aero","20160730:0000",0,1,"G","H"
"3621","Christchurch Aero","20160730:0100",0,1,"G","H"
"3622","Christchurch Aero","20160730:0200",0,1,"G","H"
"3623","Christchurch Aero","20160730:0300",0,1,"G","H"
"3624","Christchurch Aero","20160730:0400",0,1,"G","H"
"3625","Christchurch Aero","20160730:0500",0,1,"G","H"
"3626","Christchurch Aero","20160730:0600",0,1,"G","H"
"3627","Christchurch Aero","20160730:0700",0,1,"G","H"
"3628","Christchurch Aero","20160730:0800",0,1,"G","H"
"3629","Christchurch Aero","20160730:0900",0.05,1,"G","H"
"3630","Christchurch Aero","20160730:1000",0.45,1,"G","H"
"3631","Christchurch Aero","20160730:1100",1.11,1,"G","H"
"3632","Christchurch Aero","20160730:1200",0.6,1,"G","H"
"3633","Christchurch Aero","20160730:1300",1.72,1,"G","H"
"3634","Christchurch Aero","20160730:1400",1.4,1,"G","H"
"3635","Christchurch Aero","20160730:1500",0.67,1,"G","H"
"3636","Christchurch Aero","20160730:1600",0.55,1,"G","H"
"3637","Christchurch Aero","20160730:1700",0.11,1,"G","H"
"3638","Christchurch Aero","20160730:1800",0,1,"G","H"
"3639","Christchurch Aero","20160730:1900",0,1,"G","H"
"3640","Christchurch Aero","20160730:2000",0,1,"G","H"
"3641","Christchurch Aero","20160730:2100",0,1,"G","H"
"3642","Christchurch Aero","20160730:2200",0,1,"G","H"
"3643","Christchurch Aero","20160730:2300",0,1,"G","H"
"3644","Christchurch Aero","20160731:0000",0,1,"G","H"
"3645","Christchurch Aero","20160731:0100",0,1,"G","H"
"3646","Christchurch Aero","20160731:0200",0,1,"G","H"
"3647","Christchurch Aero","20160731:0300",0,1,"G","H"
"3648","Christchurch Aero","20160731:0400",0,1,"G","H"
"3649","Christchurch Aero","20160731:0500",0,1,"G","H"
"3650","Christchurch Aero","20160731:0600",0,1,"G","H"
"3651","Christchurch Aero","20160731:0700",0,1,"G","H"
"3652","Christchurch Aero","20160731:0800",0,1,"G","H"
"3653","Christchurch Aero","20160731:0900",0.21,1,"G","H"
"3654","Christchurch Aero","20160731:1000",0.74,1,"G","H"
"3655","Christchurch Aero","20160731:1100",1.24,1,"G","H"
"3656","Christchurch Aero","20160731:1200",1.24,1,"G","H"
"3657","Christchurch Aero","20160731:1300",1.73,1,"G","H"
"3658","Christchurch Aero","20160731:1400",1.53,1,"G","H"
"3659","Christchurch Aero","20160731:1500",1.35,1,"G","H"
"3660","Christchurch Aero","20160731:1600",1.07,1,"G","H"
"3661","Christchurch Aero","20160731:1700",0.25,1,"G","H"
"3662","Christchurch Aero","20160731:1800",0.07,1,"G","H"
"3663","Christchurch Aero","20160731:1900",0,1,"G","H"
"3664","Christchurch Aero","20160731:2000",0,1,"G","H"
"3665","Christchurch Aero","20160731:2100",0,1,"G","H"
"3666","Christchurch Aero","20160731:2200",0,1,"G","H"
"3667","Christchurch Aero","20160731:2300",0,1,"G","H"
"3668","Christchurch Aero","20160801:0000",0,1,"G","H"
"3669","Christchurch Aero","20160801:0100",0,1,"G","H"
"3670","Christchurch Aero","20160801:0200",0,1,"G","H"
"3671","Christchurch Aero","20160801:0300",0,1,"G","H"
"3672","Christchurch Aero","20160801:0400",0,1,"G","H"
"3673","Christchurch Aero","20160801:0500",0,1,"G","H"
"3674","Christchurch Aero","20160801:0600",0,1,"G","H"
"3675","Christchurch Aero","20160801:0700",0,1,"G","H"
"3676","Christchurch Aero","20160801:0800",0,1,"G","H"
"3677","Christchurch Aero","20160801:0900",0.27,1,"G","H"
"3678","Christchurch Aero","20160801:1000",0.48,1,"G","H"
"3679","Christchurch Aero","20160801:1100",1.1,1,"G","H"
"3680","Christchurch Aero","20160801:1200",1.7,1,"G","H"
"3681","Christchurch Aero","20160801:1300",1.29,1,"G","H"
"3682","Christchurch Aero","20160801:1400",1.71,1,"G","H"
"3683","Christchurch Aero","20160801:1500",1.27,1,"G","H"
"3684","Christchurch Aero","20160801:1600",0.67,1,"G","H"
"3685","Christchurch Aero","20160801:1700",0.21,1,"G","H"
"3686","Christchurch Aero","20160801:1800",0,1,"G","H"
"3687","Christchurch Aero","20160801:1900",0,1,"G","H"
"3688","Christchurch Aero","20160801:2000",0,1,"G","H"
"3689","Christchurch Aero","20160801:2100",0,1,"G","H"
"3690","Christchurch Aero","20160801:2200",0,1,"G","H"
"3691","Christchurch Aero","20160801:2300",0,1,"G","H"
"3692","Christchurch Aero","20160802:0000",0,1,"G","H"
"3693","Christchurch Aero","20160802:0100",0,1,"G","H"
"3694","Christchurch Aero","20160802:0200",0,1,"G","H"
"3695","Christchurch Aero","20160802:0300",0,1,"G","H"
"3696","Christchurch Aero","20160802:0400",0,1,"G","H"
"3697","Christchurch Aero","20160802:0500",0,1,"G","H"
"3698","Christchurch Aero","20160802:0600",0,1,"G","H"
"3699","Christchurch Aero","20160802:0700",0,1,"G","H"
"3700","Christchurch Aero","20160802:0800",0,1,"G","H"
"3701","Christchurch Aero","20160802:0900",0.07,1,"G","H"
"3702","Christchurch Aero","20160802:1000",0.38,1,"G","H"
"3703","Christchurch Aero","20160802:1100",1.29,1,"G","H"
"3704","Christchurch Aero","20160802:1200",1.48,1,"G","H"
"3705","Christchurch Aero","20160802:1300",1.55,1,"G","H"
"3706","Christchurch Aero","20160802:1400",1.68,1,"G","H"
"3707","Christchurch Aero","20160802:1500",1.46,1,"G","H"
"3708","Christchurch Aero","20160802:1600",1.05,1,"G","H"
"3709","Christchurch Aero","20160802:1700",0.45,1,"G","H"
"3710","Christchurch Aero","20160802:1800",0.02,1,"G","H"
"3711","Christchurch Aero","20160802:1900",0,1,"G","H"
"3712","Christchurch Aero","20160802:2000",0,1,"G","H"
"3713","Christchurch Aero","20160802:2100",0,1,"G","H"
"3714","Christchurch Aero","20160802:2200",0,1,"G","H"
"3715","Christchurch Aero","20160802:2300",0,1,"G","H"
"3716","Christchurch Aero","20160803:0000",0,1,"G","H"
"3717","Christchurch Aero","20160803:0100",0,1,"G","H"
"3718","Christchurch Aero","20160803:0200",0,1,"G","H"
"3719","Christchurch Aero","20160803:0300",0,1,"G","H"
"3720","Christchurch Aero","20160803:0400",0,1,"G","H"
"3721","Christchurch Aero","20160803:0500",0,1,"G","H"
"3722","Christchurch Aero","20160803:0600",0,1,"G","H"
"3723","Christchurch Aero","20160803:0700",0,1,"G","H"
"3724","Christchurch Aero","20160803:0800",0,1,"G","H"
"3725","Christchurch Aero","20160803:0900",0.04,1,"G","H"
"3726","Christchurch Aero","20160803:1000",0.23,1,"G","H"
"3727","Christchurch Aero","20160803:1100",0.28,1,"G","H"
"3728","Christchurch Aero","20160803:1200",0.73,1,"G","H"
"3729","Christchurch Aero","20160803:1300",0.79,1,"G","H"
"3730","Christchurch Aero","20160803:1400",0.63,1,"G","H"
"3731","Christchurch Aero","20160803:1500",1.16,1,"G","H"
"3732","Christchurch Aero","20160803:1600",0.93,1,"G","H"
"3733","Christchurch Aero","20160803:1700",0.4,1,"G","H"
"3734","Christchurch Aero","20160803:1800",0.01,1,"G","H"
"3735","Christchurch Aero","20160803:1900",0,1,"G","H"
"3736","Christchurch Aero","20160803:2000",0,1,"G","H"
"3737","Christchurch Aero","20160803:2100",0,1,"G","H"
"3738","Christchurch Aero","20160803:2200",0,1,"G","H"
"3739","Christchurch Aero","20160803:2300",0,1,"G","H"
"3740","Christchurch Aero","20160804:0000",0,1,"G","H"
"3741","Christchurch Aero","20160804:0100",0,1,"G","H"
"3742","Christchurch Aero","20160804:0200",0,1,"G","H"
"3743","Christchurch Aero","20160804:0300",0,1,"G","H"
"3744","Christchurch Aero","20160804:0400",0,1,"G","H"
"3745","Christchurch Aero","20160804:0500",0,1,"G","H"
"3746","Christchurch Aero","20160804:0600",0,1,"G","H"
"3747","Christchurch Aero","20160804:0700",0,1,"G","H"
"3748","Christchurch Aero","20160804:0800",0,1,"G","H"
"3749","Christchurch Aero","20160804:0900",0.18,1,"G","H"
"3750","Christchurch Aero","20160804:1000",0.33,1,"G","H"
"3751","Christchurch Aero","20160804:1100",0.36,1,"G","H"
"3752","Christchurch Aero","20160804:1200",0.52,1,"G","H"
"3753","Christchurch Aero","20160804:1300",1.07,1,"G","H"
"3754","Christchurch Aero","20160804:1400",0.93,1,"G","H"
"3755","Christchurch Aero","20160804:1500",0.91,1,"G","H"
"3756","Christchurch Aero","20160804:1600",0.52,1,"G","H"
"3757","Christchurch Aero","20160804:1700",0.24,1,"G","H"
"3758","Christchurch Aero","20160804:1800",0.02,1,"G","H"
"3759","Christchurch Aero","20160804:1900",0,1,"G","H"
"3760","Christchurch Aero","20160804:2000",0,1,"G","H"
"3761","Christchurch Aero","20160804:2100",0,1,"G","H"
"3762","Christchurch Aero","20160804:2200",0,1,"G","H"
"3763","Christchurch Aero","20160804:2300",0,1,"G","H"
"3764","Christchurch Aero","20160805:0000",0,1,"G","H"
"3765","Christchurch Aero","20160805:0100",0,1,"G","H"
"3766","Christchurch Aero","20160805:0200",0,1,"G","H"
"3767","Christchurch Aero","20160805:0300",0,1,"G","H"
"3768","Christchurch Aero","20160805:0400",0,1,"G","H"
"3769","Christchurch Aero","20160805:0500",0,1,"G","H"
"3770","Christchurch Aero","20160805:0600",0,1,"G","H"
"3771","Christchurch Aero","20160805:0700",0,1,"G","H"
"3772","Christchurch Aero","20160805:0800",0,1,"G","H"
"3773","Christchurch Aero","20160805:0900",0.19,1,"G","H"
"3774","Christchurch Aero","20160805:1000",0.78,1,"G","H"
"3775","Christchurch Aero","20160805:1100",1.29,1,"G","H"
"3776","Christchurch Aero","20160805:1200",1.5,1,"G","H"
"3777","Christchurch Aero","20160805:1300",1.35,1,"G","H"
"3778","Christchurch Aero","20160805:1400",0.58,1,"G","H"
"3779","Christchurch Aero","20160805:1500",1.57,1,"G","H"
"3780","Christchurch Aero","20160805:1600",0.55,1,"G","H"
"3781","Christchurch Aero","20160805:1700",0.49,1,"G","H"
"3782","Christchurch Aero","20160805:1800",0.02,1,"G","H"
"3783","Christchurch Aero","20160805:1900",0,1,"G","H"
"3784","Christchurch Aero","20160805:2000",0,1,"G","H"
"3785","Christchurch Aero","20160805:2100",0,1,"G","H"
"3786","Christchurch Aero","20160805:2200",0,1,"G","H"
"3787","Christchurch Aero","20160805:2300",0,1,"G","H"
"3788","Christchurch Aero","20160806:0000",0,1,"G","H"
"3789","Christchurch Aero","20160806:0100",0,1,"G","H"
"3790","Christchurch Aero","20160806:0200",0,1,"G","H"
"3791","Christchurch Aero","20160806:0300",0,1,"G","H"
"3792","Christchurch Aero","20160806:0400",0,1,"G","H"
"3793","Christchurch Aero","20160806:0500",0,1,"G","H"
"3794","Christchurch Aero","20160806:0600",0,1,"G","H"
"3795","Christchurch Aero","20160806:0700",0,1,"G","H"
"3796","Christchurch Aero","20160806:0800",0,1,"G","H"
"3797","Christchurch Aero","20160806:0900",0.21,1,"G","H"
"3798","Christchurch Aero","20160806:1000",0.64,1,"G","H"
"3799","Christchurch Aero","20160806:1100",1.2,1,"G","H"
"3800","Christchurch Aero","20160806:1200",1,1,"G","H"
"3801","Christchurch Aero","20160806:1300",1.21,1,"G","H"
"3802","Christchurch Aero","20160806:1400",0.88,1,"G","H"
"3803","Christchurch Aero","20160806:1500",1.09,1,"G","H"
"3804","Christchurch Aero","20160806:1600",0.77,1,"G","H"
"3805","Christchurch Aero","20160806:1700",0.55,1,"G","H"
"3806","Christchurch Aero","20160806:1800",0.07,1,"G","H"
"3807","Christchurch Aero","20160806:1900",0,1,"G","H"
"3808","Christchurch Aero","20160806:2000",0,1,"G","H"
"3809","Christchurch Aero","20160806:2100",0,1,"G","H"
"3810","Christchurch Aero","20160806:2200",0,1,"G","H"
"3811","Christchurch Aero","20160806:2300",0,1,"G","H"
"3812","Christchurch Aero","20160807:0000",0,1,"G","H"
"3813","Christchurch Aero","20160807:0100",0,1,"G","H"
"3814","Christchurch Aero","20160807:0200",0,1,"G","H"
"3815","Christchurch Aero","20160807:0300",0,1,"G","H"
"3816","Christchurch Aero","20160807:0400",0,1,"G","H"
"3817","Christchurch Aero","20160807:0500",0,1,"G","H"
"3818","Christchurch Aero","20160807:0600",0,1,"G","H"
"3819","Christchurch Aero","20160807:0700",0,1,"G","H"
"3820","Christchurch Aero","20160807:0800",0.01,1,"G","H"
"3821","Christchurch Aero","20160807:0900",0.39,1,"G","H"
"3822","Christchurch Aero","20160807:1000",0.85,1,"G","H"
"3823","Christchurch Aero","20160807:1100",1.33,1,"G","H"
"3824","Christchurch Aero","20160807:1200",1.69,1,"G","H"
"3825","Christchurch Aero","20160807:1300",1.86,1,"G","H"
"3826","Christchurch Aero","20160807:1400",1.83,1,"G","H"
"3827","Christchurch Aero","20160807:1500",1.54,1,"G","H"
"3828","Christchurch Aero","20160807:1600",1.15,1,"G","H"
"3829","Christchurch Aero","20160807:1700",0.63,1,"G","H"
"3830","Christchurch Aero","20160807:1800",0.11,1,"G","H"
"3831","Christchurch Aero","20160807:1900",0,1,"G","H"
"3832","Christchurch Aero","20160807:2000",0,1,"G","H"
"3833","Christchurch Aero","20160807:2100",0,1,"G","H"
"3834","Christchurch Aero","20160807:2200",0,1,"G","H"
"3835","Christchurch Aero","20160807:2300",0,1,"G","H"
"3836","Christchurch Aero","20160808:0000",0,1,"G","H"
"3837","Christchurch Aero","20160808:0100",0,1,"G","H"
"3838","Christchurch Aero","20160808:0200",0,1,"G","H"
"3839","Christchurch Aero","20160808:0300",0,1,"G","H"
"3840","Christchurch Aero","20160808:0400",0,1,"G","H"
"3841","Christchurch Aero","20160808:0500",0,1,"G","H"
"3842","Christchurch Aero","20160808:0600",0,1,"G","H"
"3843","Christchurch Aero","20160808:0700",0,1,"G","H"
"3844","Christchurch Aero","20160808:0800",0,1,"G","H"
"3845","Christchurch Aero","20160808:0900",0.14,1,"G","H"
"3846","Christchurch Aero","20160808:1000",0.2,1,"G","H"
"3847","Christchurch Aero","20160808:1100",0.31,1,"G","H"
"3848","Christchurch Aero","20160808:1200",0.64,1,"G","H"
"3849","Christchurch Aero","20160808:1300",1.05,1,"G","H"
"3850","Christchurch Aero","20160808:1400",0.72,1,"G","H"
"3851","Christchurch Aero","20160808:1500",0.58,1,"G","H"
"3852","Christchurch Aero","20160808:1600",0.4,1,"G","H"
"3853","Christchurch Aero","20160808:1700",0.42,1,"G","H"
"3854","Christchurch Aero","20160808:1800",0.06,1,"G","H"
"3855","Christchurch Aero","20160808:1900",0,1,"G","H"
"3856","Christchurch Aero","20160808:2000",0,1,"G","H"
"3857","Christchurch Aero","20160808:2100",0,1,"G","H"
"3858","Christchurch Aero","20160808:2200",0,1,"G","H"
"3859","Christchurch Aero","20160808:2300",0,1,"G","H"
"3860","Christchurch Aero","20160809:0000",0,1,"G","H"
"3861","Christchurch Aero","20160809:0100",0,1,"G","H"
"3862","Christchurch Aero","20160809:0200",0,1,"G","H"
"3863","Christchurch Aero","20160809:0300",0,1,"G","H"
"3864","Christchurch Aero","20160809:0400",0,1,"G","H"
"3865","Christchurch Aero","20160809:0500",0,1,"G","H"
"3866","Christchurch Aero","20160809:0600",0,1,"G","H"
"3867","Christchurch Aero","20160809:0700",0,1,"G","H"
"3868","Christchurch Aero","20160809:0800",0,1,"G","H"
"3869","Christchurch Aero","20160809:0900",0.34,1,"G","H"
"3870","Christchurch Aero","20160809:1000",0.62,1,"G","H"
"3871","Christchurch Aero","20160809:1100",0.99,1,"G","H"
"3872","Christchurch Aero","20160809:1200",1.54,1,"G","H"
"3873","Christchurch Aero","20160809:1300",1.84,1,"G","H"
"3874","Christchurch Aero","20160809:1400",1.77,1,"G","H"
"3875","Christchurch Aero","20160809:1500",1.67,1,"G","H"
"3876","Christchurch Aero","20160809:1600",1.13,1,"G","H"
"3877","Christchurch Aero","20160809:1700",0.5,1,"G","H"
"3878","Christchurch Aero","20160809:1800",0.12,1,"G","H"
"3879","Christchurch Aero","20160809:1900",0,1,"G","H"
"3880","Christchurch Aero","20160809:2000",0,1,"G","H"
"3881","Christchurch Aero","20160809:2100",0,1,"G","H"
"3882","Christchurch Aero","20160809:2200",0,1,"G","H"
"3883","Christchurch Aero","20160809:2300",0,1,"G","H"
"3884","Christchurch Aero","20160810:0000",0,1,"G","H"
"3885","Christchurch Aero","20160810:0100",0,1,"G","H"
"3886","Christchurch Aero","20160810:0200",0,1,"G","H"
"3887","Christchurch Aero","20160810:0300",0,1,"G","H"
"3888","Christchurch Aero","20160810:0400",0,1,"G","H"
"3889","Christchurch Aero","20160810:0500",0,1,"G","H"
"3890","Christchurch Aero","20160810:0600",0,1,"G","H"
"3891","Christchurch Aero","20160810:0700",0,1,"G","H"
"3892","Christchurch Aero","20160810:0800",0.01,1,"G","H"
"3893","Christchurch Aero","20160810:0900",0.3,1,"G","H"
"3894","Christchurch Aero","20160810:1000",0.96,1,"G","H"
"3895","Christchurch Aero","20160810:1100",1.42,1,"G","H"
"3896","Christchurch Aero","20160810:1200",1.75,1,"G","H"
"3897","Christchurch Aero","20160810:1300",1.91,1,"G","H"
"3898","Christchurch Aero","20160810:1400",1.87,1,"G","H"
"3899","Christchurch Aero","20160810:1500",1.63,1,"G","H"
"3900","Christchurch Aero","20160810:1600",1.22,1,"G","H"
"3901","Christchurch Aero","20160810:1700",0.69,1,"G","H"
"3902","Christchurch Aero","20160810:1800",0.13,1,"G","H"
"3903","Christchurch Aero","20160810:1900",0,1,"G","H"
"3904","Christchurch Aero","20160810:2000",0,1,"G","H"
"3905","Christchurch Aero","20160810:2100",0,1,"G","H"
"3906","Christchurch Aero","20160810:2200",0,1,"G","H"
"3907","Christchurch Aero","20160810:2300",0,1,"G","H"
"3908","Christchurch Aero","20160811:0000",0,1,"G","H"
"3909","Christchurch Aero","20160811:0100",0,1,"G","H"
"3910","Christchurch Aero","20160811:0200",0,1,"G","H"
"3911","Christchurch Aero","20160811:0300",0,1,"G","H"
"3912","Christchurch Aero","20160811:0400",0,1,"G","H"
"3913","Christchurch Aero","20160811:0500",0,1,"G","H"
"3914","Christchurch Aero","20160811:0600",0,1,"G","H"
"3915","Christchurch Aero","20160811:0700",0,1,"G","H"
"3916","Christchurch Aero","20160811:0800",0.01,1,"G","H"
"3917","Christchurch Aero","20160811:0900",0.44,1,"G","H"
"3918","Christchurch Aero","20160811:1000",0.98,1,"G","H"
"3919","Christchurch Aero","20160811:1100",1.43,1,"G","H"
"3920","Christchurch Aero","20160811:1200",1.77,1,"G","H"
"3921","Christchurch Aero","20160811:1300",1.94,1,"G","H"
"3922","Christchurch Aero","20160811:1400",1.89,1,"G","H"
"3923","Christchurch Aero","20160811:1500",1.66,1,"G","H"
"3924","Christchurch Aero","20160811:1600",1.24,1,"G","H"
"3925","Christchurch Aero","20160811:1700",0.7,1,"G","H"
"3926","Christchurch Aero","20160811:1800",0.14,1,"G","H"
"3927","Christchurch Aero","20160811:1900",0,1,"G","H"
"3928","Christchurch Aero","20160811:2000",0,1,"G","H"
"3929","Christchurch Aero","20160811:2100",0,1,"G","H"
"3930","Christchurch Aero","20160811:2200",0,1,"G","H"
"3931","Christchurch Aero","20160811:2300",0,1,"G","H"
"3932","Christchurch Aero","20160812:0000",0,1,"G","H"
"3933","Christchurch Aero","20160812:0100",0,1,"G","H"
"3934","Christchurch Aero","20160812:0200",0,1,"G","H"
"3935","Christchurch Aero","20160812:0300",0,1,"G","H"
"3936","Christchurch Aero","20160812:0400",0,1,"G","H"
"3937","Christchurch Aero","20160812:0500",0,1,"G","H"
"3938","Christchurch Aero","20160812:0600",0,1,"G","H"
"3939","Christchurch Aero","20160812:0700",0,1,"G","H"
"3940","Christchurch Aero","20160812:0800",0.03,1,"G","H"
"3941","Christchurch Aero","20160812:0900",0.41,1,"G","H"
"3942","Christchurch Aero","20160812:1000",0.47,1,"G","H"
"3943","Christchurch Aero","20160812:1100",0.37,1,"G","H"
"3944","Christchurch Aero","20160812:1200",0.33,1,"G","H"
"3945","Christchurch Aero","20160812:1300",0.2,1,"G","H"
"3946","Christchurch Aero","20160812:1400",0.16,1,"G","H"
"3947","Christchurch Aero","20160812:1500",0.2,1,"G","H"
"3948","Christchurch Aero","20160812:1600",0.22,1,"G","H"
"3949","Christchurch Aero","20160812:1700",0.2,1,"G","H"
"3950","Christchurch Aero","20160812:1800",0.03,1,"G","H"
"3951","Christchurch Aero","20160812:1900",0,1,"G","H"
"3952","Christchurch Aero","20160812:2000",0,1,"G","H"
"3953","Christchurch Aero","20160812:2100",0,1,"G","H"
"3954","Christchurch Aero","20160812:2200",0,1,"G","H"
"3955","Christchurch Aero","20160812:2300",0,1,"G","H"
"3956","Christchurch Aero","20160813:0000",0,1,"G","H"
"3957","Christchurch Aero","20160813:0100",0,1,"G","H"
"3958","Christchurch Aero","20160813:0200",0,1,"G","H"
"3959","Christchurch Aero","20160813:0300",0,1,"G","H"
"3960","Christchurch Aero","20160813:0400",0,1,"G","H"
"3961","Christchurch Aero","20160813:0500",0,1,"G","H"
"3962","Christchurch Aero","20160813:0600",0,1,"G","H"
"3963","Christchurch Aero","20160813:0700",0,1,"G","H"
"3964","Christchurch Aero","20160813:0800",0,1,"G","H"
"3965","Christchurch Aero","20160813:0900",0.05,1,"G","H"
"3966","Christchurch Aero","20160813:1000",0.14,1,"G","H"
"3967","Christchurch Aero","20160813:1100",0.19,1,"G","H"
"3968","Christchurch Aero","20160813:1200",0.29,1,"G","H"
"3969","Christchurch Aero","20160813:1300",0.34,1,"G","H"
"3970","Christchurch Aero","20160813:1400",0.43,1,"G","H"
"3971","Christchurch Aero","20160813:1500",0.37,1,"G","H"
"3972","Christchurch Aero","20160813:1600",0.35,1,"G","H"
"3973","Christchurch Aero","20160813:1700",0.39,1,"G","H"
"3974","Christchurch Aero","20160813:1800",0.15,1,"G","H"
"3975","Christchurch Aero","20160813:1900",0,1,"G","H"
"3976","Christchurch Aero","20160813:2000",0,1,"G","H"
"3977","Christchurch Aero","20160813:2100",0,1,"G","H"
"3978","Christchurch Aero","20160813:2200",0,1,"G","H"
"3979","Christchurch Aero","20160813:2300",0,1,"G","H"
"3980","Christchurch Aero","20160814:0000",0,1,"G","H"
"3981","Christchurch Aero","20160814:0100",0,1,"G","H"
"3982","Christchurch Aero","20160814:0200",0,1,"G","H"
"3983","Christchurch Aero","20160814:0300",0,1,"G","H"
"3984","Christchurch Aero","20160814:0400",0,1,"G","H"
"3985","Christchurch Aero","20160814:0500",0,1,"G","H"
"3986","Christchurch Aero","20160814:0600",0,1,"G","H"
"3987","Christchurch Aero","20160814:0700",0,1,"G","H"
"3988","Christchurch Aero","20160814:0800",0.03,1,"G","H"
"3989","Christchurch Aero","20160814:0900",0.42,1,"G","H"
"3990","Christchurch Aero","20160814:1000",0.79,1,"G","H"
"3991","Christchurch Aero","20160814:1100",1.45,1,"G","H"
"3992","Christchurch Aero","20160814:1200",1.68,1,"G","H"
"3993","Christchurch Aero","20160814:1300",1.62,1,"G","H"
"3994","Christchurch Aero","20160814:1400",1.25,1,"G","H"
"3995","Christchurch Aero","20160814:1500",1.11,1,"G","H"
"3996","Christchurch Aero","20160814:1600",0.75,1,"G","H"
"3997","Christchurch Aero","20160814:1700",0.48,1,"G","H"
"3998","Christchurch Aero","20160814:1800",0.09,1,"G","H"
"3999","Christchurch Aero","20160814:1900",0,1,"G","H"
"4000","Christchurch Aero","20160814:2000",0,1,"G","H"
"4001","Christchurch Aero","20160814:2100",0,1,"G","H"
"4002","Christchurch Aero","20160814:2200",0,1,"G","H"
"4003","Christchurch Aero","20160814:2300",0,1,"G","H"
"4004","Christchurch Aero","20160815:0000",0,1,"G","H"
"4005","Christchurch Aero","20160815:0100",0,1,"G","H"
"4006","Christchurch Aero","20160815:0200",0,1,"G","H"
"4007","Christchurch Aero","20160815:0300",0,1,"G","H"
"4008","Christchurch Aero","20160815:0400",0,1,"G","H"
"4009","Christchurch Aero","20160815:0500",0,1,"G","H"
"4010","Christchurch Aero","20160815:0600",0,1,"G","H"
"4011","Christchurch Aero","20160815:0700",0,1,"G","H"
"4012","Christchurch Aero","20160815:0800",0.04,1,"G","H"
"4013","Christchurch Aero","20160815:0900",0.36,1,"G","H"
"4014","Christchurch Aero","20160815:1000",0.76,1,"G","H"
"4015","Christchurch Aero","20160815:1100",1.43,1,"G","H"
"4016","Christchurch Aero","20160815:1200",1.86,1,"G","H"
"4017","Christchurch Aero","20160815:1300",1.46,1,"G","H"
"4018","Christchurch Aero","20160815:1400",1.58,1,"G","H"
"4019","Christchurch Aero","20160815:1500",1.38,1,"G","H"
"4020","Christchurch Aero","20160815:1600",1.12,1,"G","H"
"4021","Christchurch Aero","20160815:1700",0.68,1,"G","H"
"4022","Christchurch Aero","20160815:1800",0.15,1,"G","H"
"4023","Christchurch Aero","20160815:1900",0,1,"G","H"
"4024","Christchurch Aero","20160815:2000",0,1,"G","H"
"4025","Christchurch Aero","20160815:2100",0,1,"G","H"
"4026","Christchurch Aero","20160815:2200",0,1,"G","H"
"4027","Christchurch Aero","20160815:2300",0,1,"G","H"
"4028","Christchurch Aero","20160816:0000",0,1,"G","H"
"4029","Christchurch Aero","20160816:0100",0,1,"G","H"
"4030","Christchurch Aero","20160816:0200",0,1,"G","H"
"4031","Christchurch Aero","20160816:0300",0,1,"G","H"
"4032","Christchurch Aero","20160816:0400",0,1,"G","H"
"4033","Christchurch Aero","20160816:0500",0,1,"G","H"
"4034","Christchurch Aero","20160816:0600",0,1,"G","H"
"4035","Christchurch Aero","20160816:0700",0,1,"G","H"
"4036","Christchurch Aero","20160816:0800",0.02,1,"G","H"
"4037","Christchurch Aero","20160816:0900",0.45,1,"G","H"
"4038","Christchurch Aero","20160816:1000",0.99,1,"G","H"
"4039","Christchurch Aero","20160816:1100",1.46,1,"G","H"
"4040","Christchurch Aero","20160816:1200",1.79,1,"G","H"
"4041","Christchurch Aero","20160816:1300",1.96,1,"G","H"
"4042","Christchurch Aero","20160816:1400",1.91,1,"G","H"
"4043","Christchurch Aero","20160816:1500",1.68,1,"G","H"
"4044","Christchurch Aero","20160816:1600",1.26,1,"G","H"
"4045","Christchurch Aero","20160816:1700",0.66,1,"G","H"
"4046","Christchurch Aero","20160816:1800",0.16,1,"G","H"
"4047","Christchurch Aero","20160816:1900",0,1,"G","H"
