Trading_period,Load,Price,Trading_date,Season,Solar,Load_raw
35,5358.837735329501,133.72,2020-02-18,Summer,0.5558475689881734,5501.516
34,5350.425522556694,133.59,2020-02-18,Summer,0.4178712220762155,5506.438
36,5323.187873231389,121.92,2020-02-18,Summer,0.5558475689881734,5455.366
33,5310.156000108395,133.59,2020-02-18,Summer,0.4178712220762155,5487.24
36,5298.33113090606,115.61,2020-02-17,Summer,0.4954007884362681,5493.82
24,5296.002895843309,170.32,2020-02-20,Summer,0.3771353482260184,5296.746
32,5291.947724041384,183.17,2020-02-18,Summer,0.5282522996057818,5472.916
26,5271.875270676347,215.21,2020-02-20,Summer,0.469119579500657,5292.11
25,5271.6046415944875,215.21,2020-02-20,Summer,0.469119579500657,5275.618
20,5267.448294284941,163.87,2020-02-20,Summer,0.17082785808147172,5279.046
23,5262.227434815555,222.63,2020-02-20,Summer,0.3771353482260184,5264.266
37,5253.128960205224,116.86,2020-02-18,Summer,0.4862023653088042,5369.244
19,5246.792642986359,163.91,2020-02-20,Summer,0.17082785808147172,5286.882
31,5245.516637755764,133.58,2020-02-18,Summer,0.5282522996057818,5433.166
27,5237.354648897542,217.1,2020-02-20,Summer,0.5479632063074901,5297.18
34,5235.691790471128,115.59,2020-02-17,Summer,0.5295663600525624,5458.14
35,5233.536811971394,332.16,2019-12-16,Summer,0.3219448094612352,5331.184
19,5230.876243036441,87.83,2020-02-18,Summer,0.14586070959264127,5334.758
34,5228.373178811075,329.48,2019-12-16,Summer,0.29040735873850193,5316.5
22,5227.211741888105,221.14,2020-02-20,Summer,0.31274638633377133,5229.8
29,5225.632083634116,90.49,2020-02-17,Summer,0.6609724047306176,5389.23
21,5224.365718535135,167.65,2020-02-20,Summer,0.31274638633377133,5233.098
19,5221.551549391409,231.35,2020-01-24,Summer,0.19053876478318005,5236.89
23,5219.327907641209,87.06,2020-02-18,Summer,0.33902759526938236,5353.714
34,5219.325230138999,309.37,2020-01-21,Summer,0.8318002628120893,5253.048
32,5219.134401030111,216.37,2020-02-20,Summer,0.6793692509855453,5377.008
20,5218.473947837137,234.81,2020-01-24,Summer,0.19053876478318005,5242.87
28,5216.775025237165,90.74,2020-02-17,Summer,0.4980289093298292,5376.134
24,5215.874703797364,86.74,2020-02-18,Summer,0.33902759526938236,5365.1
32,5215.800478612614,226.09,2020-02-12,Summer,0.8028909329829171,5261.936
33,5215.788629709409,121.69,2020-02-17,Summer,0.5295663600525624,5463.492
33,5215.58682392478,222.5,2020-02-12,Summer,0.800262812089356,5276.668
32,5214.847326165491,118.97,2020-02-17,Summer,0.442838370565046,5492.484
34,5213.194811224115,310.87,2019-12-11,Summer,0.7043363994743758,5231.132
22,5212.867241214467,87.05,2020-02-18,Summer,0.3731931668856767,5335.542
37,5212.00021529968,84.23,2020-02-17,Summer,0.342969776609724,5413.25
17,5211.012954332671,117.21,2019-12-10,Summer,0.2049934296977661,5261.576
38,5210.983644913601,95.14,2020-02-18,Summer,0.4862023653088042,5325.142
18,5202.785235246826,91.25,2020-02-18,Summer,0.04204993429697766,5305.216
17,5202.453292720349,89.31,2020-02-18,Summer,0.04204993429697766,5296.312
33,5202.387332887105,321.09,2019-12-11,Summer,0.7043363994743758,5224.93
21,5201.795747684907,83.44,2020-02-18,Summer,0.3731931668856767,5321.812
32,5199.051145390045,321.52,2019-12-11,Summer,0.7674113009198422,5225.216
17,5197.7596106771825,263.53,2020-02-12,Summer,0.04467805519053877,5198.028
33,5196.943406012821,423.62,2020-01-21,Summer,0.8318002628120893,5242.406
20,5194.595071116579,87.49,2020-02-18,Summer,0.14586070959264127,5304.436
30,5193.048296624705,118.68,2020-02-17,Summer,0.6609724047306176,5405.504
18,5192.539295521464,187.98,2020-01-24,Summer,0.06044678055190538,5206.752
35,5190.875706128403,172.15,2019-12-11,Summer,0.7017082785808146,5221.872
27,5190.092219301939,89.95,2020-02-17,Summer,0.4980289093298292,5359.38
32,5189.093763161348,120.54,2020-02-26,Summer,0.659658344283837,5272.64
30,5185.760223531957,116.68,2020-02-18,Summer,0.45072273324572926,5392.038
33,5184.778956926949,267.29,2020-02-20,Summer,0.7030223390275951,5380.096
32,5184.542902184891,420.9,2020-01-21,Summer,0.8817345597897502,5226.94
17,5184.351364213679,258.53,2019-12-13,Summer,0.1445466491458607,5319.532
31,5183.623378985564,113.66,2020-02-17,Summer,0.442838370565046,5414.138
36,5179.759991810848,172.15,2019-12-11,Summer,0.7017082785808146,5226.316
33,5179.579146432097,324.53,2019-12-16,Summer,0.29040735873850193,5304.06
25,5177.707447148899,87.95,2020-02-18,Summer,0.3363994743758213,5338.772
34,5177.4143915078575,171.85,2020-02-12,Summer,0.800262812089356,5258.86
22,5176.068512251548,233.92,2020-01-24,Summer,0.31537450722733246,5220.966
18,5175.919337992038,118.54,2019-12-10,Summer,0.2049934296977661,5221.522
21,5172.694758142505,231.82,2020-01-24,Summer,0.31537450722733246,5207.084
17,5167.591328273276,130.83,2020-02-20,Summer,0.0328515111695138,5308.194
19,5165.351487897649,89.63,2020-02-19,Summer,0.09461235216819973,5285.968
35,5162.661416641927,115.55,2020-02-17,Summer,0.4954007884362681,5359.426
23,5162.357803504849,265.24,2020-01-24,Summer,0.5059132720105125,5244.54
18,5161.996740634811,253.88,2019-12-13,Summer,0.1445466491458607,5309.036
31,5158.6859790699145,215.49,2020-02-20,Summer,0.6793692509855453,5317.252
35,5157.5783011288895,374.67,2020-01-21,Summer,0.683311432325887,5212.502
28,5157.346543937902,215.27,2020-02-20,Summer,0.5479632063074901,5274.64
16,5155.4811789525465,116.66,2020-02-18,Summer,0.001314060446780552,5258.464
16,5153.931772752703,112.84,2019-12-10,Summer,0.0328515111695138,5220.422
29,5153.271487931072,107.33,2020-02-18,Summer,0.45072273324572926,5356.534
27,5153.119667825779,306.97,2020-02-12,Summer,0.8475689881734558,5159.662
31,5152.600438768131,319.63,2020-01-21,Summer,0.8817345597897502,5195.7
26,5152.029962632451,85.27,2020-02-18,Summer,0.3363994743758213,5327.53
16,5149.574428186827,262.19,2020-02-12,Summer,0.001314060446780552,5151.98
34,5147.878771603023,235.55,2019-12-12,Summer,0.7266754270696452,5257.582
24,5146.867959334864,233.76,2020-01-24,Summer,0.5059132720105125,5247.66
38,5146.413266716367,82.57,2020-02-17,Summer,0.342969776609724,5354.924
32,5145.772431136486,323.38,2019-12-16,Summer,0.2680683311432326,5294.786
34,5143.028978236064,280.8,2020-02-20,Summer,0.7030223390275951,5381.36
29,5142.1736702622375,215.32,2020-02-20,Summer,0.5413929040735874,5290.694
36,5141.860951547966,163.41,2020-01-20,Summer,0.7135348226018396,5277.718
21,5141.775228752051,228.16,2020-01-21,Summer,0.1471747700394218,5182.438
35,5141.338779483731,129.59,2020-02-26,Summer,0.6268068331143232,5293.26
16,5141.302848457343,251.48,2019-12-13,Summer,0.028909329829172145,5258.798
17,5140.146311019795,229.53,2020-01-21,Summer,0.03153745072273324,5179.606
36,5139.336462410002,403.79,2020-01-21,Summer,0.683311432325887,5217.932
17,5139.021414994983,280.29,2019-12-09,Summer,0.2036793692509855,5208.69
28,5137.611794898175,306.81,2020-02-12,Summer,0.8475689881734558,5145.282
17,5136.981311616442,149.94,2020-01-24,Summer,0.06044678055190538,5152.314
26,5136.243336597216,89.42,2020-02-17,Summer,0.4980289093298292,5319.72
33,5136.218718165833,130.0,2020-02-26,Summer,0.6136662286465177,5278.248
36,5135.844096883439,332.67,2019-12-16,Summer,0.3219448094612352,5330.688
31,5135.140662581128,175.37,2019-12-11,Summer,0.7674113009198422,5169.57
34,5134.733744001002,129.38,2020-02-26,Summer,0.6136662286465177,5302.158
29,5132.4198334236435,307.46,2020-02-12,Summer,0.8396846254927727,5150.812
23,5131.676115577345,156.08,2020-02-19,Summer,0.45466491458607095,5272.676
20,5130.086401544838,89.77,2020-02-19,Summer,0.09461235216819973,5259.224
