Trading_period,Load,Price,Trading_date,Season,Solar,Load_raw
16,5603.8139211233965,154.67,2019-09-20,Spring,0.018396846254927723,5840.196
17,5549.967584688562,135.38,2019-09-20,Spring,0.16951379763469118,5803.708
18,5458.295068395471,127.67,2019-09-20,Spring,0.16951379763469118,5667.234
15,5441.65618990595,154.36,2019-09-20,Spring,0.018396846254927723,5705.026
17,5389.883849682298,532.55,2019-10-03,Spring,0.04467805519053877,5928.018
18,5378.926905879113,532.14,2019-10-03,Spring,0.04467805519053877,5897.11
19,5315.3624752045735,162.75,2019-09-20,Spring,0.2509855453350854,5528.236
38,5243.829432500027,120.4,2019-09-19,Spring,0.10643889618922471,5727.932
19,5208.664366348096,302.48,2019-10-03,Spring,0.19710906701708278,5767.294
39,5173.117074446247,135.96,2019-09-20,Spring,0.007884362680683312,5469.938
20,5154.572157677019,156.67,2019-09-20,Spring,0.2509855453350854,5383.164
39,5141.888220049869,115.31,2019-09-19,Spring,0.010512483574244415,5689.14
16,5140.699884275836,330.69,2019-10-03,Spring,0.001314060446780552,5816.44
40,5118.086450449061,658.02,2019-10-03,Spring,0.1314060446780552,5733.09
38,5085.7967666496,148.33,2019-09-20,Spring,0.11957950065703023,5469.192
20,5081.33116857188,214.28,2019-10-03,Spring,0.19710906701708278,5622.454
14,5079.84419293103,158.7,2019-09-20,Spring,0.0,5305.674
41,5076.807483460708,433.32,2019-10-03,Spring,0.02102496714848883,5694.534
27,5071.733289956799,265.6,2019-11-29,Spring,0.33377135348226017,5156.634
40,5071.259641076104,113.76,2019-09-19,Spring,0.010512483574244415,5589.682
38,5064.157966679824,247.83,2019-09-24,Spring,0.02759526938239159,5999.304
37,5061.409753444023,185.54,2019-09-24,Spring,0.02759526938239159,5847.994
38,5059.183093620657,120.35,2019-09-02,Spring,0.06044678055190538,5925.326
28,5053.8383782408755,265.6,2019-11-29,Spring,0.33377135348226017,5145.668
41,5033.086320269436,133.42,2019-09-19,Spring,0.0,5483.924
15,5015.371062469448,501.67,2019-10-03,Spring,0.001314060446780552,5611.778
39,5001.558174099292,103.86,2019-09-02,Spring,0.0,5837.234
21,4998.763402351442,170.88,2019-10-03,Spring,0.33902759526938236,5484.474
23,4994.938518178053,265.9,2019-10-03,Spring,0.3784494086727989,5343.28
22,4990.062005591996,267.82,2019-10-03,Spring,0.33902759526938236,5404.698
29,4989.625823270349,265.44,2019-11-29,Spring,0.3758212877792378,5146.41
21,4982.322028371796,157.45,2019-09-20,Spring,0.34165571616294343,5239.212
40,4979.1056261177855,124.2,2019-09-20,Spring,0.007884362680683312,5385.988
38,4978.669241003236,143.13,2019-09-10,Spring,0.07752956636005257,6215.81
39,4972.898201755371,132.14,2019-09-10,Spring,0.002628120893561104,6143.78
26,4965.786271284298,188.04,2019-11-29,Spring,0.25886990801576876,5132.012
39,4951.84226247082,341.95,2019-10-03,Spring,0.1314060446780552,5617.736
37,4950.310300045502,117.08,2019-09-02,Spring,0.06044678055190538,5782.62
36,4944.111135245186,95.48,2019-09-02,Spring,0.21681997371879105,5512.366
16,4943.149488123199,155.62,2019-09-18,Spring,0.007884362680683312,5863.262
37,4937.596894217263,107.75,2019-09-19,Spring,0.10643889618922471,5484.82
17,4937.575430887633,206.76,2019-09-18,Spring,0.12352168199737187,5824.608
40,4920.416699780545,150.98,2019-09-10,Spring,0.002628120893561104,6071.042
25,4913.77297578001,190.78,2019-11-29,Spring,0.25886990801576876,5155.03
36,4907.268529849133,204.16,2019-09-24,Spring,0.059132720105124825,5786.4
24,4900.6331375714735,260.16,2019-10-03,Spring,0.3784494086727989,5278.206
42,4899.276237265226,242.18,2019-10-03,Spring,0.02102496714848883,5564.808
18,4893.258474959612,154.1,2019-09-21,Spring,0.1366622864651774,5025.084
24,4882.901643921311,190.85,2019-11-29,Spring,0.24310118265440211,5210.884
17,4880.051820499012,151.0,2019-09-21,Spring,0.1366622864651774,4949.052
18,4874.834334787238,256.68,2019-10-01,Spring,0.030223390275952694,5578.488
22,4873.273294696666,155.96,2019-09-20,Spring,0.34165571616294343,5151.406
42,4866.014799280549,118.3,2019-09-19,Spring,0.0,5333.252
17,4864.904873173137,150.11,2019-09-05,Spring,0.015768725361366625,5664.856
37,4856.5679899367615,145.1,2019-09-05,Spring,0.015768725361366625,5889.576
16,4842.391028023554,162.79,2019-09-02,Spring,0.001314060446780552,5931.218
38,4834.198458443779,244.84,2019-10-03,Spring,0.2431011826544021,5532.814
43,4829.8331327461165,352.44,2019-10-03,Spring,0.0,5375.126
41,4829.267523093521,167.61,2019-09-10,Spring,0.0,5949.836
17,4826.634123266097,207.8,2019-11-01,Spring,0.15505913272010513,5516.806
16,4825.591701928078,203.79,2019-09-11,Spring,0.005256241787122208,6045.068
38,4819.552226812453,145.45,2019-09-05,Spring,0.015768725361366625,5923.492
37,4814.47886721752,134.14,2019-09-10,Spring,0.07752956636005257,6079.23
17,4810.262164367151,545.83,2019-10-04,Spring,0.05650459921156373,5793.454
18,4806.001545431416,140.84,2019-09-18,Spring,0.12352168199737187,5640.906
18,4800.376637785772,259.28,2019-11-12,Spring,0.1038107752956636,5343.75
23,4794.548392642898,144.84,2019-11-12,Spring,0.5992115637319317,4997.222
22,4793.374611716543,161.39,2019-11-12,Spring,0.22733245729303547,5053.99
16,4779.490856056229,649.04,2019-10-04,Spring,0.001314060446780552,5749.126
18,4775.133558724773,146.08,2019-09-05,Spring,0.015768725361366625,5531.032
30,4773.689155213548,184.25,2019-11-29,Spring,0.3758212877792378,5144.126
40,4772.595263898837,102.18,2019-09-02,Spring,0.0,5701.952
18,4772.506034738677,205.29,2019-11-01,Spring,0.15505913272010513,5421.112
16,4768.88866096669,209.21,2019-11-01,Spring,0.01971090670170828,5474.976
17,4766.786392508671,216.77,2019-09-19,Spring,0.11826544021024965,5807.524
42,4766.593101471725,160.11,2019-09-10,Spring,0.0,5776.674
24,4763.432765398837,217.19,2019-10-01,Spring,0.4349540078843626,5234.206
16,4761.808662358643,157.38,2019-09-21,Spring,0.019710906701708282,4823.198
23,4759.450046066439,126.88,2019-09-20,Spring,0.2667542706964521,5088.858
23,4759.246772799512,190.92,2019-11-29,Spring,0.24310118265440211,5213.3
18,4757.720958260584,510.91,2019-10-04,Spring,0.05650459921156373,5726.15
36,4757.1186110343515,138.05,2019-09-05,Spring,0.05913272010512483,5709.62
37,4747.494599543351,211.78,2019-10-03,Spring,0.2431011826544021,5410.142
17,4737.9406247528605,127.42,2019-11-26,Spring,0.11826544021024965,5275.664
17,4730.9752499890365,260.95,2019-11-12,Spring,0.1038107752956636,5396.23
19,4729.243020037199,134.78,2019-09-21,Spring,0.3245729303547963,5010.458
16,4726.615992743362,122.98,2019-11-26,Spring,0.030223390275952694,5264.296
44,4726.332891902194,244.67,2019-10-03,Spring,0.0,5184.826
33,4724.382389048266,166.11,2019-09-19,Spring,0.36005256241787126,4950.322
17,4720.931863687967,203.87,2019-09-11,Spring,0.05387647831800263,5996.494
19,4720.520102010577,200.14,2019-11-01,Spring,0.25229960578186594,5317.428
19,4718.073400069266,322.74,2019-10-01,Spring,0.08672798948751642,5451.16
23,4715.577092079777,127.42,2019-09-02,Spring,0.48357424441524305,5116.46
24,4712.875212563062,147.85,2019-11-12,Spring,0.5992115637319317,4935.62
37,4706.173709131565,115.83,2019-09-20,Spring,0.11957950065703023,5226.644
36,4704.5262973767385,212.39,2019-10-03,Spring,0.240473061760841,5340.348
16,4703.212895063294,175.75,2019-11-12,Spring,0.02102496714848883,5349.416
17,4692.598381896407,196.82,2019-09-03,Spring,0.03153745072273325,5885.844
25,4692.242696073936,260.43,2019-10-03,Spring,0.4126149802890933,5209.204
26,4686.439597358748,243.1,2019-10-03,Spring,0.4126149802890933,5124.718
16,4683.461556229214,216.43,2019-09-19,Spring,0.009198423127463863,5827.812
20,4682.01480795285,246.77,2019-10-01,Spring,0.08672798948751642,5378.964
17,4681.865260246351,260.38,2019-10-01,Spring,0.030223390275952694,5597.992
18,4679.986756101538,120.02,2019-09-09,Spring,0.06701708278580815,5877.156
43,4671.322815816798,118.73,2019-09-19,Spring,0.0,5164.828
15,4671.20681654936,230.53,2019-09-19,Spring,0.009198423127463863,5732.776
32,4670.719742146368,175.89,2019-09-19,Spring,0.43232588699080154,4901.628
18,4666.57213195678,123.15,2019-11-26,Spring,0.11826544021024965,5211.9
16,4666.511026947146,120.11,2019-09-09,Spring,0.002628120893561104,5936.336
17,4666.002997150085,126.79,2019-09-02,Spring,0.04599211563731931,5893.886
16,4665.647464713122,457.92,2019-09-26,Spring,0.02102496714848883,6023.01
38,4659.835746297532,139.35,2019-09-04,Spring,0.017082785808147174,5881.684
15,4657.668178603616,458.14,2019-09-26,Spring,0.02102496714848883,5891.586
15,4657.219113026271,153.02,2019-09-18,Spring,0.007884362680683312,5735.732
38,4653.74491292152,131.86,2019-09-14,Spring,0.02890932982917214,5401.832
22,4653.1444414086045,188.55,2019-11-29,Spring,0.3403416557161629,5207.496
