Trading_period,Load,Price,Trading_date,Season,Solar,Load_raw
24,5288.818598125155,170.32,2020-02-20,Summer,0.3771353482260184,5296.746
26,5270.407004041212,215.21,2020-02-20,Summer,0.469119579500657,5292.11
25,5264.918064210391,215.21,2020-02-20,Summer,0.469119579500657,5275.618
27,5259.241449007996,217.1,2020-02-20,Summer,0.5479632063074901,5297.18
31,5253.007335218635,215.49,2020-02-20,Summer,0.6793692509855453,5317.252
23,5244.131001313881,222.63,2020-02-20,Summer,0.3771353482260184,5264.266
32,5229.392753245846,216.37,2020-02-20,Summer,0.6793692509855453,5377.008
28,5226.058538780718,215.27,2020-02-20,Summer,0.5479632063074901,5274.64
32,5221.002281311067,120.54,2020-02-26,Summer,0.659658344283837,5272.64
30,5219.011376674752,215.33,2020-02-20,Summer,0.5413929040735874,5288.24
36,5214.756740382945,251.36,2019-12-17,Summer,0.15768725361366623,5300.108
22,5205.4273160814855,221.14,2020-02-20,Summer,0.31274638633377133,5229.8
34,5202.232858896471,309.37,2020-01-21,Summer,0.8318002628120893,5253.048
29,5197.454939520172,215.32,2020-02-20,Summer,0.5413929040735874,5290.694
17,5195.9851358155765,263.53,2020-02-12,Summer,0.04467805519053877,5198.028
36,5191.954526840872,403.79,2020-01-21,Summer,0.683311432325887,5217.932
35,5185.785426686118,374.67,2020-01-21,Summer,0.683311432325887,5212.502
20,5185.196359587785,163.87,2020-02-20,Summer,0.17082785808147172,5279.046
33,5162.369546170143,267.29,2020-02-20,Summer,0.7030223390275951,5380.096
21,5159.284343170837,167.65,2020-02-20,Summer,0.31274638633377133,5233.098
33,5157.580083533406,130.0,2020-02-26,Summer,0.6136662286465177,5278.248
31,5143.332699637048,116.15,2020-02-26,Summer,0.659658344283837,5200.838
19,5141.3368152476005,163.91,2020-02-20,Summer,0.17082785808147172,5286.882
33,5138.96976762613,423.62,2020-01-21,Summer,0.8318002628120893,5242.406
34,5137.714824581552,129.38,2020-02-26,Summer,0.6136662286465177,5302.158
24,5132.781047327165,270.23,2020-02-12,Summer,0.48620236530880423,5133.34
16,5130.690220009928,262.19,2020-02-12,Summer,0.001314060446780552,5151.98
19,5129.118,260.4,2020-02-12,Summer,0.2102496714848883,5129.118
18,5127.498316978843,260.9,2020-02-12,Summer,0.04467805519053877,5127.638
19,5125.817572437169,231.35,2020-01-24,Summer,0.19053876478318005,5236.89
35,5123.5446041141295,332.16,2019-12-16,Summer,0.3219448094612352,5331.184
37,5122.24242117708,256.57,2020-01-21,Summer,0.4967148488830486,5133.628
27,5121.09426557435,306.97,2020-02-12,Summer,0.8475689881734558,5159.662
25,5115.550885483586,282.19,2020-02-12,Summer,0.683311432325887,5122.072
26,5114.121527907113,305.11,2020-02-12,Summer,0.683311432325887,5130.592
23,5110.203075453097,161.95,2020-02-12,Summer,0.48620236530880423,5111.338
34,5104.630679875644,329.48,2019-12-16,Summer,0.29040735873850193,5316.5
28,5099.3513366256475,306.81,2020-02-12,Summer,0.8475689881734558,5145.282
