Trading_period,Load,Price,Trading_date,Season,Solar,Load_raw
37,6264.701907649954,124.91,2019-06-25,Winter,0.001314060446780552,6277.328
36,6247.12938538862,114.83,2019-06-25,Winter,0.0657030223390276,6249.786
36,6246.795344821122,135.43,2019-07-08,Winter,0.0328515111695138,6285.528
38,6166.438389164044,111.77,2019-06-25,Winter,0.001314060446780552,6250.54
37,6112.180033391415,135.45,2019-07-08,Winter,0.001314060446780552,6249.946
36,6099.222272073992,207.79,2019-06-19,Winter,0.0657030223390276,6322.426
35,6077.992285638492,138.99,2019-07-08,Winter,0.0328515111695138,6116.178
36,6069.4853798530285,124.84,2019-07-22,Winter,0.07490144546649147,6187.602
16,6059.354576065418,199.87,2019-07-29,Winter,0.0,6126.8
36,6054.986030832741,135.56,2019-06-17,Winter,0.03942181340341656,6286.402
37,6054.351978988076,130.35,2019-06-17,Winter,0.0,6262.532
40,6051.291827761317,124.85,2019-06-25,Winter,0.0,6117.65
17,6051.056696734121,184.7,2019-07-29,Winter,0.009198423127463863,6127.478
39,6048.798006253324,130.13,2019-06-25,Winter,0.0,6167.41
37,6038.841299212878,106.88,2019-07-22,Winter,0.002628120893561104,6202.096
16,6032.809722317237,235.94,2019-08-01,Winter,0.0,6278.186
37,6027.993433303138,175.08,2019-06-19,Winter,0.001314060446780552,6322.25
36,6024.653188318644,110.68,2019-06-24,Winter,0.07490144546649147,6210.26
37,6008.889210031803,95.06,2019-07-02,Winter,0.001314060446780552,6116.006
36,6007.7655861785215,237.82,2019-06-20,Winter,0.024967148488830485,6264.046
17,6001.382639614898,229.76,2019-07-23,Winter,0.006570302233902759,6165.566
16,5994.615863771421,196.07,2019-07-23,Winter,0.0,6184.62
36,5992.911799499588,92.37,2019-07-02,Winter,0.04599211563731931,6112.336
17,5979.3585938647675,365.53,2019-08-01,Winter,0.013140604467805518,6260.95
41,5978.3292729074,124.38,2019-06-25,Winter,0.0,6012.296
38,5977.161616287274,150.28,2019-06-19,Winter,0.001314060446780552,6288.714
39,5973.571012188771,175.09,2019-06-19,Winter,0.0,6251.426
38,5973.073366155399,95.06,2019-07-02,Winter,0.001314060446780552,6086.348
37,5972.654935386299,207.27,2019-08-09,Winter,0.003942181340341655,6067.542
18,5961.276230057721,131.6,2019-07-29,Winter,0.009198423127463863,6013.152
36,5959.426554572352,156.32,2019-06-18,Winter,0.0683311432325887,6251.78
42,5948.329730459871,130.21,2019-06-25,Winter,0.0,5960.368
38,5947.120919794147,168.25,2019-06-20,Winter,0.0,6184.646
17,5942.2838592116705,217.32,2019-06-27,Winter,0.002628120893561104,6326.482
38,5936.540231228704,106.92,2019-07-22,Winter,0.002628120893561104,6176.526
36,5936.180780707953,104.66,2019-06-12,Winter,0.017082785808147174,6155.548
