Trading_period,Load,Price,Trading_date,Season,Solar,Load_raw
38,5892.809645563027,247.83,2019-09-24,Spring,0.02759526938239159,5999.304
16,5880.1391466310815,457.92,2019-09-26,Spring,0.02102496714848883,6023.01
38,5825.552352845141,120.35,2019-09-02,Spring,0.06044678055190538,5925.326
15,5812.306289478707,458.14,2019-09-26,Spring,0.02102496714848883,5891.586
16,5808.621009068504,155.62,2019-09-18,Spring,0.007884362680683312,5863.262
39,5797.876154266313,192.37,2019-09-24,Spring,0.002628120893561104,5950.616
17,5776.83615734219,206.76,2019-09-18,Spring,0.12352168199737187,5824.608
17,5757.917031178169,545.83,2019-10-04,Spring,0.05650459921156373,5793.454
40,5751.508176840582,185.98,2019-09-24,Spring,0.002628120893561104,5846.25
17,5747.679850932383,341.77,2019-09-26,Spring,0.1169513797634691,5955.006
37,5744.098787658084,185.54,2019-09-24,Spring,0.02759526938239159,5847.994
38,5736.888969604275,144.24,2019-09-11,Spring,0.08278580814717476,6055.062
16,5733.363190459681,649.04,2019-10-04,Spring,0.001314060446780552,5749.126
37,5690.131689733351,117.08,2019-09-02,Spring,0.06044678055190538,5782.62
39,5686.864226312429,103.86,2019-09-02,Spring,0.0,5837.234
15,5673.2049823097705,153.02,2019-09-18,Spring,0.007884362680683312,5735.732
18,5665.455342344496,510.91,2019-10-04,Spring,0.05650459921156373,5726.15
39,5660.444636170932,136.3,2019-09-11,Spring,0.002628120893561104,6033.662
40,5654.724835268463,658.02,2019-10-03,Spring,0.1314060446780552,5733.09
17,5635.614533279322,216.77,2019-09-19,Spring,0.11826544021024965,5807.524
16,5619.214592562098,216.43,2019-09-19,Spring,0.009198423127463863,5827.812
18,5591.473599096933,140.84,2019-09-18,Spring,0.12352168199737187,5640.906
38,5582.905664584088,120.4,2019-09-19,Spring,0.10643889618922471,5727.932
40,5579.367997510685,149.24,2019-09-11,Spring,0.002628120893561104,5952.644
41,5579.249248358059,433.32,2019-10-03,Spring,0.02102496714848883,5694.534
36,5569.529157580248,204.16,2019-09-24,Spring,0.059132720105124825,5786.4
41,5567.074539586068,191.77,2019-09-24,Spring,0.0,5683.684
37,5566.167758638956,133.46,2019-09-11,Spring,0.08278580814717476,5909.358
