Trading_period,Load,Price,Trading_date,Season,Solar,Load_raw
27,5259.8167120281205,217.1,2020-02-20,Summer,0.5479632063074901,5297.18
26,5239.403990046178,215.21,2020-02-20,Summer,0.469119579500657,5292.11
20,5229.199794934113,163.87,2020-02-20,Summer,0.17082785808147172,5279.046
32,5223.978310508862,216.37,2020-02-20,Summer,0.6793692509855453,5377.008
36,5215.670199255962,251.36,2019-12-17,Summer,0.15768725361366623,5300.108
30,5212.84761027087,215.33,2020-02-20,Summer,0.5413929040735874,5288.24
29,5208.993357929334,215.32,2020-02-20,Summer,0.5413929040735874,5290.694
28,5206.936337873366,215.27,2020-02-20,Summer,0.5479632063074901,5274.64
31,5202.952554604402,215.49,2020-02-20,Summer,0.6793692509855453,5317.252
23,5202.843262612364,222.63,2020-02-20,Summer,0.3771353482260184,5264.266
25,5197.445174602597,215.21,2020-02-20,Summer,0.469119579500657,5275.618
24,5196.787644009207,170.32,2020-02-20,Summer,0.3771353482260184,5296.746
19,5189.2364788771765,163.91,2020-02-20,Summer,0.17082785808147172,5286.882
36,5186.794310959281,403.79,2020-01-21,Summer,0.683311432325887,5217.932
33,5182.55255845387,267.29,2020-02-20,Summer,0.7030223390275951,5380.096
35,5176.278997365,374.67,2020-01-21,Summer,0.683311432325887,5212.502
21,5172.317302693368,167.65,2020-02-20,Summer,0.31274638633377133,5233.098
34,5169.9370556189115,309.37,2020-01-21,Summer,0.8318002628120893,5253.048
22,5130.178433104793,221.14,2020-02-20,Summer,0.31274638633377133,5229.8
37,5111.735014971475,256.57,2020-01-21,Summer,0.4967148488830486,5133.628
34,5107.495758806261,280.8,2020-02-20,Summer,0.7030223390275951,5381.36
17,5089.978524202812,130.83,2020-02-20,Summer,0.0328515111695138,5308.194
33,5081.711618486897,423.62,2020-01-21,Summer,0.8318002628120893,5242.406
38,5079.669694900691,207.21,2020-01-21,Summer,0.4967148488830486,5096.768
34,5075.56970779523,153.48,2019-12-17,Summer,0.164257555847569,5243.494
27,5069.770162390486,306.97,2020-02-12,Summer,0.8475689881734558,5159.662
34,5068.098619777899,310.87,2019-12-11,Summer,0.7043363994743758,5231.132
33,5065.956126130601,205.27,2019-12-17,Summer,0.164257555847569,5224.22
35,5045.93060273508,176.4,2020-02-20,Summer,0.5873850197109067,5292.282
35,5042.2957543324255,332.16,2019-12-16,Summer,0.3219448094612352,5331.184
18,5041.344052868091,107.83,2020-02-20,Summer,0.0328515111695138,5228.83
31,5040.3879299139,319.63,2020-01-21,Summer,0.8817345597897502,5195.7
