Trading_period,Load,Price,Trading_date,Season,Solar,Load_raw
26,5239.9926024764145,215.21,2020-02-20,Summer,0.469119579500657,5292.11
27,5224.553101422481,217.1,2020-02-20,Summer,0.5479632063074901,5297.18
23,5213.902462474848,222.63,2020-02-20,Summer,0.3771353482260184,5264.266
25,5204.131751986693,215.21,2020-02-20,Summer,0.469119579500657,5275.618
24,5203.941608823742,170.32,2020-02-20,Summer,0.3771353482260184,5296.746
20,5201.252290789987,163.87,2020-02-20,Summer,0.17082785808147172,5279.046
35,5186.975201162417,133.72,2020-02-18,Summer,0.5558475689881734,5501.516
36,5173.342153449348,115.61,2020-02-17,Summer,0.4954007884362681,5493.82
19,5172.663035363944,163.91,2020-02-20,Summer,0.17082785808147172,5286.882
19,5163.114894519883,87.83,2020-02-18,Summer,0.14586070959264127,5334.758
21,5154.620184086331,167.65,2020-02-20,Summer,0.31274638633377133,5233.098
33,5152.698580725991,133.59,2020-02-18,Summer,0.4178712220762155,5487.24
35,5151.044313141385,332.16,2019-12-16,Summer,0.3219448094612352,5331.184
32,5149.365014331419,183.17,2020-02-18,Summer,0.5282522996057818,5472.916
34,5148.939286942839,329.48,2019-12-16,Summer,0.29040735873850193,5316.5
36,5146.152257307617,121.92,2020-02-18,Summer,0.5558475689881734,5455.366
32,5143.468953515695,216.37,2020-02-20,Summer,0.6793692509855453,5377.008
22,5137.888391633032,221.14,2020-02-20,Summer,0.31274638633377133,5229.8
34,5126.970277699385,309.37,2020-01-21,Summer,0.8318002628120893,5253.048
34,5122.770708839347,115.59,2020-02-17,Summer,0.5295663600525624,5458.14
33,5122.284728298704,121.69,2020-02-17,Summer,0.5295663600525624,5463.492
32,5120.056195463887,323.38,2019-12-16,Summer,0.2680683311432326,5294.786
18,5117.090225840855,91.25,2020-02-18,Summer,0.04204993429697766,5305.216
35,5116.252655913329,374.67,2020-01-21,Summer,0.683311432325887,5212.502
33,5115.358608598613,324.53,2019-12-16,Summer,0.29040735873850193,5304.06
28,5112.13804591976,215.27,2020-02-20,Summer,0.5479632063074901,5274.64
32,5109.799147830309,118.97,2020-02-17,Summer,0.442838370565046,5492.484
34,5107.347457056907,133.59,2020-02-18,Summer,0.4178712220762155,5506.438
37,5107.329195327648,116.86,2020-02-18,Summer,0.4862023653088042,5369.244
