Trading_period,Load,Price,Trading_date,Season,Solar,Load_raw
35,5297.686601637228,133.72,2020-02-18,Summer,0.5558475689881734,5501.516
36,5296.784152821583,115.61,2020-02-17,Summer,0.4954007884362681,5493.82
24,5295.9877293915,170.32,2020-02-20,Summer,0.3771353482260184,5296.746
36,5275.049555190894,121.92,2020-02-18,Summer,0.5558475689881734,5455.366
25,5271.6046415944875,215.21,2020-02-20,Summer,0.469119579500657,5275.618
26,5271.435443573898,215.21,2020-02-20,Summer,0.469119579500657,5292.11
23,5258.70881799596,222.63,2020-02-20,Summer,0.3771353482260184,5264.266
34,5235.418794338573,115.59,2020-02-17,Summer,0.5295663600525624,5458.14
35,5232.914987447241,332.16,2019-12-16,Summer,0.3219448094612352,5331.184
27,5230.666243649949,217.1,2020-02-20,Summer,0.5479632063074901,5297.18
34,5228.069849774904,329.48,2019-12-16,Summer,0.29040735873850193,5316.5
22,5220.174508248915,221.14,2020-02-20,Summer,0.31274638633377133,5229.8
19,5215.80346415595,231.35,2020-01-24,Summer,0.19053876478318005,5236.89
37,5214.651671966807,116.86,2020-02-18,Summer,0.4862023653088042,5369.244
20,5212.3485748643,163.87,2020-02-20,Summer,0.17082785808147172,5279.046
37,5210.544235926055,84.23,2020-02-17,Summer,0.342969776609724,5413.25
34,5196.956196705477,133.59,2020-02-18,Summer,0.4178712220762155,5506.438
17,5195.9851358155765,263.53,2020-02-12,Summer,0.04467805519053877,5198.028
19,5195.219914834424,87.83,2020-02-18,Summer,0.14586070959264127,5334.758
33,5195.0514481759365,222.5,2020-02-12,Summer,0.800262812089356,5276.668
20,5193.813297196354,234.81,2020-01-24,Summer,0.19053876478318005,5242.87
34,5189.295655557972,309.37,2020-01-21,Summer,0.8318002628120893,5253.048
32,5188.8345272969245,226.09,2020-02-12,Summer,0.8028909329829171,5261.936
18,5186.139052858235,187.98,2020-01-24,Summer,0.06044678055190538,5206.752
19,5185.7780073603635,163.91,2020-02-20,Summer,0.17082785808147172,5286.882
32,5184.008898641395,216.37,2020-02-20,Summer,0.6793692509855453,5377.008
21,5182.9764715494675,167.65,2020-02-20,Summer,0.31274638633377133,5233.098
32,5174.230640388921,120.54,2020-02-26,Summer,0.659658344283837,5272.64
33,5172.587412148333,324.53,2019-12-16,Summer,0.29040735873850193,5304.06
33,5172.063749145217,121.69,2020-02-17,Summer,0.5295663600525624,5463.492
33,5165.9988756676585,133.59,2020-02-18,Summer,0.4178712220762155,5487.24
35,5162.646250190118,115.55,2020-02-17,Summer,0.4954007884362681,5359.426
27,5153.119667825779,306.97,2020-02-12,Summer,0.8475689881734558,5159.662
18,5150.203146826412,91.25,2020-02-18,Summer,0.04204993429697766,5305.216
31,5149.586107984755,215.49,2020-02-20,Summer,0.6793692509855453,5317.252
32,5149.38307704055,183.17,2020-02-18,Summer,0.5282522996057818,5472.916
34,5147.842570380861,310.87,2019-12-11,Summer,0.7043363994743758,5231.132
32,5147.447614328075,118.97,2020-02-17,Summer,0.442838370565046,5492.484
33,5147.440107309552,423.62,2020-01-21,Summer,0.8318002628120893,5242.406
38,5146.298727949925,95.14,2020-02-18,Summer,0.4862023653088042,5325.142
32,5145.7572646846775,323.38,2019-12-16,Summer,0.2680683311432326,5294.786
17,5144.532613263308,89.31,2020-02-18,Summer,0.04204993429697766,5296.312
28,5144.303395382507,215.27,2020-02-20,Summer,0.5479632063074901,5274.64
35,5141.6686931816685,374.67,2020-01-21,Summer,0.683311432325887,5212.502
16,5140.095395806453,262.19,2020-02-12,Summer,0.001314060446780552,5151.98
28,5137.611794898175,306.81,2020-02-12,Summer,0.8475689881734558,5145.282
22,5132.833875020488,87.05,2020-02-18,Summer,0.3731931668856767,5335.542
29,5132.4198334236435,307.46,2020-02-12,Summer,0.8396846254927727,5150.812
38,5132.08096975724,82.57,2020-02-17,Summer,0.342969776609724,5354.924
21,5130.5320221145985,231.82,2020-01-24,Summer,0.31537450722733246,5207.084
20,5129.576492213113,87.49,2020-02-18,Summer,0.14586070959264127,5304.436
33,5129.573072343647,267.29,2020-02-20,Summer,0.7030223390275951,5380.096
19,5129.118,260.4,2020-02-12,Summer,0.2102496714848883,5129.118
33,5128.011053217733,321.09,2019-12-11,Summer,0.7043363994743758,5224.93
18,5127.498316978843,260.9,2020-02-12,Summer,0.04467805519053877,5127.638
23,5127.414298537836,265.24,2020-01-24,Summer,0.5059132720105125,5244.54
34,5125.287296641702,171.85,2020-02-12,Summer,0.800262812089356,5258.86
36,5120.696893137234,403.79,2020-01-21,Summer,0.683311432325887,5217.932
32,5119.948983932067,420.9,2020-01-21,Summer,0.8817345597897502,5226.94
31,5119.230039962587,116.15,2020-02-26,Summer,0.659658344283837,5200.838
22,5118.951654740363,233.92,2020-01-24,Summer,0.31537450722733246,5220.966
21,5118.592593062931,83.44,2020-02-18,Summer,0.3731931668856767,5321.812
32,5114.786339141468,321.52,2019-12-11,Summer,0.7674113009198422,5225.216
30,5114.406150766219,215.33,2020-02-20,Summer,0.5413929040735874,5288.24
17,5112.86665324077,149.94,2020-01-24,Summer,0.06044678055190538,5152.314
36,5112.472594646388,332.67,2019-12-16,Summer,0.3219448094612352,5330.688
29,5111.337702804511,90.49,2020-02-17,Summer,0.6609724047306176,5389.23
29,5111.264441476312,215.32,2020-02-20,Summer,0.5413929040735874,5290.694
31,5109.444539368506,222.07,2020-02-12,Summer,0.8028909329829171,5161.916
17,5106.561526195473,130.83,2020-02-20,Summer,0.0328515111695138,5308.194
26,5106.0686133508625,305.11,2020-02-12,Summer,0.683311432325887,5130.592
21,5104.921726465896,279.71,2019-12-16,Summer,0.4165571616294349,5212.756
23,5101.575575799244,87.06,2020-02-18,Summer,0.33902759526938236,5353.714
31,5101.436065063444,309.05,2019-12-16,Summer,0.2680683311432326,5251.126
31,5100.996549532315,113.66,2020-02-17,Summer,0.442838370565046,5414.138
23,5098.984902462516,161.95,2020-02-12,Summer,0.48620236530880423,5111.338
24,5098.7599741979875,233.76,2020-01-24,Summer,0.5059132720105125,5247.66
28,5094.032930750171,90.74,2020-02-17,Summer,0.4980289093298292,5376.134
20,5091.920221652818,172.33,2020-02-12,Summer,0.2102496714848883,5099.028
24,5090.772755393867,270.23,2020-02-12,Summer,0.48620236530880423,5133.34
22,5089.195352103248,261.7,2020-02-12,Summer,0.354796320630749,5103.598
30,5085.670058158627,169.28,2020-02-12,Summer,0.8396846254927727,5117.828
33,5081.9379871428555,130.0,2020-02-26,Summer,0.6136662286465177,5278.248
31,5076.328352622685,319.63,2020-01-21,Summer,0.8817345597897502,5195.7
22,5075.159781080783,299.67,2019-12-16,Summer,0.4165571616294349,5211.284
21,5073.768756441703,172.15,2020-02-12,Summer,0.354796320630749,5088.346
25,5073.064202869918,282.19,2020-02-12,Summer,0.683311432325887,5122.072
23,5071.977757064692,252.35,2019-12-16,Summer,0.38896189224704336,5216.818
34,5070.427988332541,129.38,2020-02-26,Summer,0.6136662286465177,5302.158
17,5067.432288600392,297.74,2019-12-16,Summer,0.13797634691195795,5246.422
16,5066.893933938518,116.66,2020-02-18,Summer,0.001314060446780552,5258.464
18,5062.4818369469485,300.56,2019-12-16,Summer,0.13797634691195795,5253.732
17,5062.169396283077,117.21,2019-12-10,Summer,0.2049934296977661,5261.576
25,5061.423976386259,231.45,2020-01-24,Summer,0.6097240473061761,5208.366
19,5060.017123813749,115.41,2020-01-15,Summer,0.24704336399474378,5115.432
30,5059.90201619701,118.68,2020-02-17,Summer,0.6609724047306176,5405.504
20,5059.61179256209,300.94,2019-12-16,Summer,0.266754270696452,5229.53
31,5054.5710094854985,133.58,2020-02-18,Summer,0.5282522996057818,5433.166
35,5051.025854001308,172.15,2019-12-11,Summer,0.7017082785808146,5221.872
18,5050.531042275653,107.83,2020-02-20,Summer,0.0328515111695138,5228.83
30,5050.141291262139,243.27,2019-12-16,Summer,0.328515111695138,5221.954
18,5049.082301516722,118.54,2019-12-10,Summer,0.2049934296977661,5221.522
26,5048.415361526107,96.61,2020-02-26,Summer,0.5873850197109066,5130.324
27,5042.246462768517,100.65,2020-02-26,Summer,0.7174770039421813,5149.852
34,5042.005242738984,280.8,2020-02-20,Summer,0.7030223390275951,5381.36
24,5039.231039582607,86.74,2020-02-18,Summer,0.33902759526938236,5365.1
30,5036.002369578323,319.49,2020-01-21,Summer,0.7135348226018396,5161.364
18,5036.000160971978,113.41,2020-01-15,Summer,0.08672798948751642,5112.386
35,5034.68829036566,129.59,2020-02-26,Summer,0.6268068331143232,5293.26
22,5034.314501720529,103.34,2020-02-26,Summer,0.2733245729303548,5064.666
19,5033.381071547851,300.94,2019-12-16,Summer,0.266754270696452,5247.916
21,5031.666788621619,228.16,2020-01-21,Summer,0.1471747700394218,5182.438
31,5031.462798017543,175.37,2019-12-11,Summer,0.7674113009198422,5169.57
30,5029.687769726705,108.36,2020-02-26,Summer,0.7069645203679369,5159.674
29,5029.038919939391,96.93,2020-02-26,Summer,0.7069645203679369,5166.298
20,5028.053566250835,168.9,2020-01-21,Summer,0.09461235216819973,5160.744
16,5028.030129770563,106.12,2020-02-20,Summer,0.001314060446780552,5266.162
20,5027.431457425407,96.76,2020-02-26,Summer,0.15374507227332457,5068.604
19,5026.821117077902,89.63,2020-02-19,Summer,0.09461235216819973,5285.968
31,5025.345411411267,146.39,2020-02-27,Summer,0.35873850197109064,5239.21
21,5021.595860001517,97.04,2020-02-26,Summer,0.2733245729303548,5055.83
37,5020.9811841262,256.57,2020-01-21,Summer,0.4967148488830486,5133.628
17,5019.234203373458,258.53,2019-12-13,Summer,0.1445466491458607,5319.532
28,5018.435974699305,105.19,2020-02-26,Summer,0.7174770039421813,5149.868
18,5018.395810535574,87.38,2020-02-24,Summer,0.027595269382391593,5032.376
25,5016.799475548169,133.33,2020-02-27,Summer,0.2457293035479632,5173.408
25,5012.4897650682005,94.92,2020-02-26,Summer,0.5873850197109066,5096.584
19,5011.085542015703,98.56,2020-02-26,Summer,0.15374507227332457,5098.676
24,5010.8961918610985,235.66,2019-12-16,Summer,0.38896189224704336,5209.622
24,5010.340333245787,117.06,2020-02-26,Summer,0.4021024967148489,5088.988
17,5009.547994495945,229.53,2020-01-21,Summer,0.03153745072273324,5179.606
19,5008.363328415559,229.01,2020-01-21,Summer,0.09461235216819973,5177.924
20,5007.775615271176,113.4,2020-01-15,Summer,0.24704336399474378,5080.834
16,5007.140415758473,251.48,2019-12-13,Summer,0.028909329829172145,5258.798
22,5003.196838214981,174.38,2020-01-21,Summer,0.1471747700394218,5165.38
29,5003.015711185675,240.41,2020-01-21,Summer,0.7135348226018396,5124.366
26,5001.283640787445,132.85,2020-02-27,Summer,0.2457293035479632,5185.472
32,5000.019075740346,145.01,2020-02-27,Summer,0.35873850197109064,5304.252
26,4998.958220359046,270.8,2020-01-21,Summer,0.33114323258869904,5139.628
18,4996.758248180121,253.88,2019-12-13,Summer,0.1445466491458607,5309.036
30,4994.489616517118,131.22,2020-02-27,Summer,0.3180026281208935,5196.904
23,4994.327669167242,221.29,2020-01-21,Summer,0.23258869908015767,5152.912
35,4991.533168303507,171.18,2020-02-12,Summer,0.683311432325887,5221.424
36,4987.834274142678,129.24,2020-02-26,Summer,0.6268068331143232,5274.544
38,4986.782586651197,207.21,2020-01-21,Summer,0.4967148488830486,5096.768
24,4985.292048550574,234.06,2020-01-21,Summer,0.23258869908015767,5138.074
18,4981.783181092954,110.77,2020-02-26,Summer,0.02233902759526938,5133.818
19,4980.834235050748,86.23,2020-02-24,Summer,0.2102496714848883,5010.234
20,4978.945286238681,240.69,2019-12-02,Summer,0.3245729303547963,5183.664
27,4978.443740235766,132.91,2020-02-27,Summer,0.3653088042049934,5192.702
17,4977.691862703968,121.83,2020-02-27,Summer,0.026281208935611037,5152.434
28,4977.202699724412,240.13,2020-01-21,Summer,0.442838370565046,5122.466
39,4976.185165058466,95.44,2020-02-18,Summer,0.2509855453350854,5218.998
36,4973.8297169780135,108.04,2019-12-10,Summer,0.7345597897503284,5150.198
25,4973.112012250893,87.95,2020-02-18,Summer,0.3363994743758213,5338.772
18,4973.034132788287,180.77,2020-01-22,Summer,0.04862023653088042,5123.424
20,4972.71929757881,89.77,2020-02-19,Summer,0.09461235216819973,5259.224
20,4970.574865321909,111.7,2020-02-27,Summer,0.16557161629434952,5113.256
27,4970.001491702126,299.06,2020-01-21,Summer,0.442838370565046,5130.404
25,4969.303524072557,223.04,2020-01-21,Summer,0.33114323258869904,5134.392
26,4968.953612428394,232.68,2020-01-24,Summer,0.6097240473061761,5218.786
34,4968.409312493149,124.91,2019-12-10,Summer,0.8344283837056504,5143.632
23,4966.665119899783,156.08,2020-02-19,Summer,0.45466491458607095,5272.676
27,4965.583233179242,89.95,2020-02-17,Summer,0.4980289093298292,5359.38
17,4965.158027405262,113.77,2020-02-26,Summer,0.02233902759526938,5143.1
29,4965.059587738247,132.2,2020-02-27,Summer,0.3180026281208935,5179.59
30,4964.83052003609,116.68,2020-02-18,Summer,0.45072273324572926,5392.038
21,4964.1996971016515,107.98,2020-02-27,Summer,0.2628120893561104,5098.286
