Trading_period,Load,Price,Trading_date,Season,Solar,Load_raw
38,5691.723576792955,247.83,2019-09-24,Spring,0.02759526938239159,5999.304
37,5663.908962811818,185.54,2019-09-24,Spring,0.02759526938239159,5847.994
40,5647.391375361033,658.02,2019-10-03,Spring,0.1314060446780552,5733.09
41,5545.941612719388,433.32,2019-10-03,Spring,0.02102496714848883,5694.534
16,5535.68134587513,154.67,2019-09-20,Spring,0.018396846254927723,5840.196
39,5493.0727373713435,341.95,2019-10-03,Spring,0.1314060446780552,5617.736
17,5468.050355723639,135.38,2019-09-20,Spring,0.16951379763469118,5803.708
17,5447.327414749205,532.55,2019-10-03,Spring,0.04467805519053877,5928.018
17,5435.279434690423,207.8,2019-11-01,Spring,0.15505913272010513,5516.806
18,5422.021843463466,532.14,2019-10-03,Spring,0.04467805519053877,5897.11
36,5403.507620483633,204.16,2019-09-24,Spring,0.059132720105124825,5786.4
15,5389.866744069735,154.36,2019-09-20,Spring,0.018396846254927723,5705.026
16,5384.402480183557,209.21,2019-11-01,Spring,0.01971090670170828,5474.976
18,5376.399037091534,127.67,2019-09-20,Spring,0.16951379763469118,5667.234
38,5349.141209028572,244.84,2019-10-03,Spring,0.2431011826544021,5532.814
38,5331.568382229036,120.4,2019-09-19,Spring,0.10643889618922471,5727.932
18,5329.406323664945,205.29,2019-11-01,Spring,0.15505913272010513,5421.112
17,5315.103773353372,156.25,2019-09-06,Spring,0.027595269382391593,5838.744
19,5295.732279322924,200.14,2019-11-01,Spring,0.25229960578186594,5317.428
42,5274.260288954336,242.18,2019-10-03,Spring,0.02102496714848883,5564.808
19,5242.002309794217,162.75,2019-09-20,Spring,0.2509855453350854,5528.236
19,5234.908864478579,302.48,2019-10-03,Spring,0.19710906701708278,5767.294
39,5217.54664231361,115.31,2019-09-19,Spring,0.010512483574244415,5689.14
37,5206.551021627018,211.78,2019-10-03,Spring,0.2431011826544021,5410.142
38,5199.919760745471,190.98,2019-09-06,Spring,0.038107752956636,6026.976
39,5199.181467409945,132.14,2019-09-10,Spring,0.002628120893561104,6143.78
20,5196.681345906761,194.35,2019-11-01,Spring,0.25229960578186594,5221.238
40,5191.653204287373,113.76,2019-09-19,Spring,0.010512483574244415,5589.682
40,5183.477418238939,150.98,2019-09-10,Spring,0.002628120893561104,6071.042
16,5180.624530925672,330.69,2019-10-03,Spring,0.001314060446780552,5816.44
16,5176.216842018015,145.25,2019-09-06,Spring,0.001314060446780552,5824.12
39,5172.960668577164,192.37,2019-09-24,Spring,0.002628120893561104,5950.616
38,5165.391044553747,143.13,2019-09-10,Spring,0.07752956636005257,6215.81
41,5142.000380859385,133.42,2019-09-19,Spring,0.0,5483.924
18,5131.705797615637,144.32,2019-09-06,Spring,0.027595269382391593,5752.846
41,5116.2429605649495,167.61,2019-09-10,Spring,0.0,5949.836
18,5104.211687837926,259.28,2019-11-12,Spring,0.1038107752956636,5343.75
39,5099.8395793472955,156.94,2019-09-06,Spring,0.0,5924.522
21,5094.2023889559005,167.5,2019-11-01,Spring,0.32063074901445465,5129.016
20,5089.695526781391,156.67,2019-09-20,Spring,0.2509855453350854,5383.164
37,5089.093877907231,180.03,2019-09-06,Spring,0.038107752956636,5935.396
20,5087.487588226788,214.28,2019-10-03,Spring,0.19710906701708278,5622.454
36,5087.316440634233,212.39,2019-10-03,Spring,0.240473061760841,5340.348
20,5085.906184297734,246.77,2019-10-01,Spring,0.08672798948751642,5378.964
