Trading_period,Load,Price,Trading_date,Season,Solar,Load_raw
37,6264.227457246228,124.91,2019-06-25,Winter,0.001314060446780552,6277.328
36,6247.12938538862,114.83,2019-06-25,Winter,0.0657030223390276,6249.786
38,6162.106450695252,111.77,2019-06-25,Winter,0.001314060446780552,6250.54
36,6141.605319653922,207.79,2019-06-19,Winter,0.0657030223390276,6322.426
36,6137.857406470205,135.43,2019-07-08,Winter,0.0328515111695138,6285.528
36,6098.247778006372,124.84,2019-07-22,Winter,0.07490144546649147,6187.602
37,6079.681530481394,106.88,2019-07-22,Winter,0.002628120893561104,6202.096
16,6079.267414660649,196.07,2019-07-23,Winter,0.0,6184.62
37,6078.7679109002065,175.08,2019-06-19,Winter,0.001314060446780552,6322.25
17,6073.5044562680705,229.76,2019-07-23,Winter,0.006570302233902759,6165.566
38,6071.006022751439,150.28,2019-06-19,Winter,0.001314060446780552,6288.714
37,6061.279514294814,130.35,2019-06-17,Winter,0.0,6262.532
39,6052.029859763586,175.09,2019-06-19,Winter,0.0,6251.426
39,6043.888475988693,130.13,2019-06-25,Winter,0.0,6167.41
40,6041.73062071234,124.85,2019-06-25,Winter,0.0,6117.65
36,6030.967848175702,135.56,2019-06-17,Winter,0.03942181340341656,6286.402
36,6027.753459740176,104.66,2019-06-12,Winter,0.017082785808147174,6155.548
41,6022.227366128005,208.06,2019-06-19,Winter,0.0,6172.58
37,6014.276680480889,105.06,2019-06-12,Winter,0.0,6168.102
37,6011.225238790131,135.45,2019-07-08,Winter,0.001314060446780552,6249.946
40,6009.637274953992,167.47,2019-06-19,Winter,0.0,6170.966
38,5985.517938867205,106.92,2019-07-22,Winter,0.002628120893561104,6176.526
35,5973.664767515076,138.99,2019-07-08,Winter,0.0328515111695138,6116.178
37,5969.653520875779,207.27,2019-08-09,Winter,0.003942181340341655,6067.542
39,5966.677493599258,122.11,2019-07-22,Winter,0.0,6137.442
17,5963.225610044904,184.7,2019-07-29,Winter,0.009198423127463863,6127.478
41,5961.960733978892,124.38,2019-06-25,Winter,0.0,6012.296
38,5961.401108369635,125.31,2019-07-23,Winter,0.005256241787122208,6219.324
18,5959.496542481556,191.27,2019-07-23,Winter,0.006570302233902759,6074.68
35,5958.972271565166,171.03,2019-06-19,Winter,0.0657030223390276,6129.786
37,5958.277852415114,125.39,2019-07-24,Winter,0.003942181340341655,6234.004
16,5957.306482707723,199.87,2019-07-29,Winter,0.0,6126.8
17,5954.373538919496,220.34,2019-07-25,Winter,0.006570302233902759,6283.356
36,5948.981878220417,157.54,2019-07-24,Winter,0.12352168199737187,6169.106
