Trading_period,Load,Price,Trading_date,Season,Solar,Load_raw
16,6476.903519700271,730.62,2019-08-19,Winter,0.0,6482.554
37,6444.610702263104,335.04,2019-08-05,Winter,0.01445466491458607,6534.354
38,6428.291464096262,333.57,2019-08-05,Winter,0.01445466491458607,6493.76
17,6427.062621027044,457.83,2019-08-19,Winter,0.03416557161629435,6438.134
16,6326.216399834974,466.64,2019-06-19,Winter,0.0,6333.768
17,6325.7338681867195,217.32,2019-06-27,Winter,0.002628120893561104,6326.482
37,6324.21662122506,169.72,2019-08-01,Winter,0.01445466491458607,6352.264
16,6319.983657678296,134.66,2019-06-26,Winter,0.0,6326.576
17,6314.7837940114405,171.13,2019-06-26,Winter,0.003942181340341655,6323.012
36,6314.383518658485,207.79,2019-06-19,Winter,0.0657030223390276,6322.426
38,6311.222373568753,154.61,2019-08-01,Winter,0.01445466491458607,6339.494
37,6303.9896718357095,175.08,2019-06-19,Winter,0.001314060446780552,6322.25
17,6301.126799080568,729.77,2019-06-19,Winter,0.005256241787122208,6307.45
16,6286.735107797489,218.86,2019-06-27,Winter,0.0,6287.422
39,6279.979882651352,252.43,2019-08-05,Winter,0.0,6360.796
18,6279.282336677435,276.19,2019-08-19,Winter,0.03416557161629435,6307.768
37,6277.2310765603825,124.91,2019-06-25,Winter,0.001314060446780552,6277.328
36,6263.273535451171,135.43,2019-07-08,Winter,0.0328515111695138,6285.528
18,6262.501098245458,216.93,2019-06-27,Winter,0.002628120893561104,6266.076
36,6260.764851438912,135.56,2019-06-17,Winter,0.03942181340341656,6286.402
36,6260.1401223208,159.97,2019-08-05,Winter,0.10512483574244413,6387.04
38,6258.989313392207,150.28,2019-06-19,Winter,0.001314060446780552,6288.714
37,6258.670991394884,130.38,2019-06-26,Winter,0.001314060446780552,6285.596
17,6257.764505919993,156.97,2019-06-28,Winter,0.003942181340341655,6287.864
36,6256.528927857754,140.79,2019-06-26,Winter,0.0735873850197109,6283.45
39,6256.014708088109,169.81,2019-08-01,Winter,0.0,6290.73
36,6255.300443558001,198.86,2019-08-01,Winter,0.11169513797634692,6298.072
36,6249.786,114.83,2019-06-25,Winter,0.0657030223390276,6249.786
38,6249.655046855661,111.77,2019-06-25,Winter,0.001314060446780552,6250.54
18,6243.788889712515,130.86,2019-06-26,Winter,0.003942181340341655,6257.352
37,6241.299923258963,130.35,2019-06-17,Winter,0.0,6262.532
16,6239.853957770119,218.14,2019-07-25,Winter,0.0,6278.742
16,6239.259433699774,156.39,2019-06-28,Winter,0.0,6269.222
15,6238.448415992241,222.85,2019-08-19,Winter,0.0,6242.79
16,6237.624755237834,235.94,2019-08-01,Winter,0.0,6278.186
17,6237.438681824647,220.34,2019-07-25,Winter,0.006570302233902759,6283.356
38,6234.871016568505,130.17,2019-06-26,Winter,0.001314060446780552,6265.72
37,6229.322377674309,135.45,2019-07-08,Winter,0.001314060446780552,6249.946
17,6220.495547035953,365.53,2019-08-01,Winter,0.013140604467805518,6260.95
39,6212.150782137737,175.09,2019-06-19,Winter,0.0,6251.426
19,6212.1230932995895,223.27,2019-06-27,Winter,0.06307490144546649,6219.312
36,6211.774751530642,237.82,2019-06-20,Winter,0.024967148488830485,6264.046
15,6208.628232613986,466.02,2019-06-19,Winter,0.0,6214.884
18,6207.23068037956,368.15,2019-06-19,Winter,0.005256241787122208,6211.312
37,6202.392432525422,118.44,2019-07-31,Winter,0.006570302233902759,6356.472
15,6199.987804679672,169.22,2019-06-27,Winter,0.0,6200.346
39,6199.212189052703,140.81,2019-06-26,Winter,0.0,6228.2
36,6197.400012050678,123.06,2019-06-27,Winter,0.0735873850197109,6251.968
38,6197.010281523064,178.04,2019-06-18,Winter,0.001314060446780552,6339.55
18,6195.157137162851,155.57,2019-06-28,Winter,0.003942181340341655,6224.318
15,6194.527051626708,204.33,2019-06-26,Winter,0.0,6199.582
19,6193.465277248253,254.12,2019-08-19,Winter,0.1773981603153745,6231.474
16,6187.530081816615,485.14,2019-08-15,Winter,0.0,6193.19
38,6181.764156182323,108.46,2019-06-27,Winter,0.001314060446780552,6222.148
37,6181.639295364042,105.56,2019-06-27,Winter,0.001314060446780552,6233.086
38,6181.406631921317,119.04,2019-07-31,Winter,0.006570302233902759,6332.986
40,6179.589463986325,127.83,2019-08-01,Winter,0.0,6226.214
37,6178.977980429456,175.05,2019-06-20,Winter,0.0,6239.03
37,6171.817725218635,106.88,2019-07-22,Winter,0.002628120893561104,6202.096
19,6170.482955383981,386.9,2019-06-19,Winter,0.07490144546649145,6174.362
37,6168.890849260476,125.39,2019-07-24,Winter,0.003942181340341655,6234.004
38,6168.432803559851,120.81,2019-07-08,Winter,0.001314060446780552,6184.284
39,6166.407053103082,130.13,2019-06-25,Winter,0.0,6167.41
36,6166.05698404262,124.84,2019-07-22,Winter,0.07490144546649147,6187.602
37,6163.565713396538,221.28,2019-08-19,Winter,0.03810775295663601,6296.402
38,6162.2376530826405,220.56,2019-08-19,Winter,0.03810775295663601,6291.096
36,6158.2949227323625,319.13,2019-08-20,Winter,0.06307490144546649,6262.062
39,6156.750775623268,101.39,2019-07-08,Winter,0.0,6163.98
40,6155.595131298755,140.59,2019-06-26,Winter,0.0,6189.16
37,6154.285337167706,174.07,2019-06-18,Winter,0.001314060446780552,6290.184
38,6153.95454653645,111.56,2019-06-17,Winter,0.0,6207.634
16,6151.283454262795,196.07,2019-07-23,Winter,0.0,6184.62
17,6150.283699632038,486.53,2019-08-15,Winter,0.03022339027595269,6160.988
16,6147.2668537723175,136.0,2019-08-05,Winter,0.0,6285.266
36,6147.136771257827,137.78,2019-07-31,Winter,0.13272010512483573,6289.1
36,6146.429256486224,330.95,2019-06-07,Winter,0.04862023653088042,6153.538
38,6145.596467898411,125.31,2019-07-23,Winter,0.005256241787122208,6219.324
37,6144.199672375554,103.26,2019-06-24,Winter,0.001314060446780552,6217.596
38,6143.933244509803,120.13,2019-07-24,Winter,0.003942181340341655,6213.838
18,6141.878615997401,177.02,2019-07-25,Winter,0.006570302233902759,6180.514
37,6140.882482991547,127.05,2019-07-23,Winter,0.005256241787122208,6220.468
37,6138.573073024106,173.97,2019-08-20,Winter,0.01971090670170828,6264.74
40,6138.558437259452,167.47,2019-06-19,Winter,0.0,6170.966
19,6138.2070646584725,130.84,2019-06-26,Winter,0.0683311432325887,6158.206
37,6137.007218256553,174.24,2019-08-23,Winter,0.019710906701708282,6163.014
41,6136.837867246405,208.06,2019-06-19,Winter,0.0,6172.58
17,6136.345883282354,229.76,2019-07-23,Winter,0.006570302233902759,6165.566
36,6136.100938341641,110.68,2019-06-24,Winter,0.07490144546649147,6210.26
37,6134.4348225418835,105.06,2019-06-12,Winter,0.0,6168.102
18,6134.315893863938,226.58,2019-08-01,Winter,0.013140604467805518,6168.554
40,6134.002203596516,159.78,2019-08-05,Winter,0.0,6228.502
37,6133.923430176695,177.71,2019-06-07,Winter,0.001314060446780552,6141.816
38,6130.979378163482,106.92,2019-07-22,Winter,0.002628120893561104,6176.526
16,6130.390952199124,275.27,2019-07-22,Winter,0.0,6140.688
36,6128.697251057319,128.07,2019-07-23,Winter,0.08804204993429697,6202.59
