Trading_period,Load,Price,Trading_date,Season,Solar,Load_raw
38,5879.691398345345,190.98,2019-09-06,Spring,0.038107752956636,6026.976
17,5847.266522073205,532.55,2019-10-03,Spring,0.04467805519053877,5928.018
18,5829.0760664819945,532.14,2019-10-03,Spring,0.04467805519053877,5897.11
16,5807.149863243069,155.62,2019-09-18,Spring,0.007884362680683312,5863.262
38,5799.967098272035,247.83,2019-09-24,Spring,0.02759526938239159,5999.304
17,5787.425783462014,545.83,2019-10-04,Spring,0.05650459921156373,5793.454
39,5782.269055332741,156.94,2019-09-06,Spring,0.0,5924.522
17,5774.333692793771,206.76,2019-09-18,Spring,0.12352168199737187,5824.608
37,5763.320298687909,180.03,2019-09-06,Spring,0.038107752956636,5935.396
38,5753.878591845011,120.35,2019-09-02,Spring,0.06044678055190538,5925.326
16,5750.056489468725,457.92,2019-09-26,Spring,0.02102496714848883,6023.01
15,5748.813474666818,458.14,2019-09-26,Spring,0.02102496714848883,5891.586
16,5742.831570255757,649.04,2019-10-04,Spring,0.001314060446780552,5749.126
40,5719.7967395532505,658.02,2019-10-03,Spring,0.1314060446780552,5733.09
16,5718.592290650282,154.67,2019-09-20,Spring,0.018396846254927723,5840.196
18,5714.560959130021,510.91,2019-10-04,Spring,0.05650459921156373,5726.15
19,5695.503229681146,302.48,2019-10-03,Spring,0.19710906701708278,5767.294
17,5688.750856998706,156.25,2019-09-06,Spring,0.027595269382391593,5838.744
15,5672.2039964904025,153.02,2019-09-18,Spring,0.007884362680683312,5735.732
37,5671.930747886136,185.54,2019-09-24,Spring,0.02759526938239159,5847.994
40,5671.463833190012,152.3,2019-09-06,Spring,0.0,5808.368
16,5666.53966095564,330.69,2019-10-03,Spring,0.001314060446780552,5816.44
17,5662.719419199799,135.38,2019-09-20,Spring,0.16951379763469118,5803.708
38,5651.339978251796,120.4,2019-09-19,Spring,0.10643889618922471,5727.932
41,5632.387693575245,433.32,2019-10-03,Spring,0.02102496714848883,5694.534
16,5631.781229763073,216.43,2019-09-19,Spring,0.009198423127463863,5827.812
17,5631.247000397765,341.77,2019-09-26,Spring,0.1169513797634691,5955.006
38,5623.156079456051,144.24,2019-09-11,Spring,0.08278580814717476,6055.062
17,5618.677217658429,216.77,2019-09-19,Spring,0.11826544021024965,5807.524
39,5617.081099104175,136.79,2019-09-18,Spring,0.006570302233902759,5685.164
39,5616.2481453930795,136.3,2019-09-11,Spring,0.002628120893561104,6033.662
36,5614.803141160578,222.48,2019-09-06,Spring,0.11957950065703021,5814.978
16,5612.129475310617,145.25,2019-09-06,Spring,0.001314060446780552,5824.12
39,5602.6155088242795,115.31,2019-09-19,Spring,0.010512483574244415,5689.14
37,5601.620276978365,117.08,2019-09-02,Spring,0.06044678055190538,5782.62
38,5600.139294454722,132.83,2019-09-18,Spring,0.12089356110381078,5705.576
15,5594.323925657523,154.36,2019-09-20,Spring,0.018396846254927723,5705.026
39,5593.067185673015,341.95,2019-10-03,Spring,0.1314060446780552,5617.736
