Trading_period,Load,Price,Trading_date,Season,Solar,Load_raw
17,6296.609340116447,217.32,2019-06-27,Winter,0.002628120893561104,6326.482
37,6277.2310765603825,124.91,2019-06-25,Winter,0.001314060446780552,6277.328
16,6268.265848832766,218.86,2019-06-27,Winter,0.0,6287.422
16,6259.294599704826,134.66,2019-06-26,Winter,0.0,6326.576
36,6249.786,114.83,2019-06-25,Winter,0.0657030223390276,6249.786
38,6249.655046855661,111.77,2019-06-25,Winter,0.001314060446780552,6250.54
36,6245.909928716636,140.79,2019-06-26,Winter,0.0735873850197109,6283.45
17,6239.772816076356,171.13,2019-06-26,Winter,0.003942181340341655,6323.012
37,6231.357290708602,130.38,2019-06-26,Winter,0.001314060446780552,6285.596
17,6209.500789710774,156.97,2019-06-28,Winter,0.003942181340341655,6287.864
18,6198.937124035435,216.93,2019-06-27,Winter,0.002628120893561104,6266.076
38,6196.859905975712,130.17,2019-06-26,Winter,0.001314060446780552,6265.72
15,6191.6974865786415,169.22,2019-06-27,Winter,0.0,6200.346
16,6186.133151395567,156.39,2019-06-28,Winter,0.0,6269.222
16,6171.49312448007,485.14,2019-08-15,Winter,0.0,6193.19
18,6168.592706911238,155.57,2019-06-28,Winter,0.003942181340341655,6224.318
39,6166.407053103082,130.13,2019-06-25,Winter,0.0,6167.41
39,6158.727743608211,140.81,2019-06-26,Winter,0.0,6228.2
15,6153.120807591794,204.33,2019-06-26,Winter,0.0,6199.582
17,6138.180021574539,486.53,2019-08-15,Winter,0.03022339027595269,6160.988
36,6134.643123675065,207.79,2019-06-19,Winter,0.0657030223390276,6322.426
18,6130.320737559479,130.86,2019-06-26,Winter,0.003942181340341655,6257.352
40,6115.696781988566,124.85,2019-06-25,Winter,0.0,6117.65
40,6100.528103580182,140.59,2019-06-26,Winter,0.0,6189.16
17,6099.804518094587,729.77,2019-06-19,Winter,0.005256241787122208,6307.45
19,6092.001311056126,223.27,2019-06-27,Winter,0.06307490144546649,6219.312
37,6088.455479850955,151.43,2019-06-28,Winter,0.001314060446780552,6116.046
36,6086.876666412651,157.97,2019-06-28,Winter,0.0735873850197109,6122.924
16,6078.414376832859,466.64,2019-06-19,Winter,0.0,6333.768
38,6074.477278585708,150.96,2019-06-28,Winter,0.001314060446780552,6098.328
38,6069.00946894487,220.56,2019-08-19,Winter,0.03810775295663601,6291.096
39,6068.066943231856,114.84,2019-07-31,Winter,0.0,6260.3
40,6053.671115947307,118.92,2019-07-31,Winter,0.0,6208.392
19,6050.866584505373,133.75,2019-06-28,Winter,0.07752956636005257,6113.106
15,6049.708046581276,209.21,2019-08-15,Winter,0.0,6091.5
37,6047.86640254282,175.08,2019-06-19,Winter,0.001314060446780552,6322.25
16,6041.612519024149,275.27,2019-07-22,Winter,0.0,6140.688
39,6030.935044228737,157.46,2019-06-28,Winter,0.0,6053.544
41,6030.043597048821,130.36,2019-06-26,Winter,0.0,6104.444
16,6016.156778373348,730.62,2019-08-19,Winter,0.0,6482.554
41,6008.952141333177,124.38,2019-06-25,Winter,0.0,6012.296
40,6008.809778393352,157.41,2019-06-28,Winter,0.0,6032.28
41,6008.507934893531,162.72,2019-07-31,Winter,0.0,6180.188
17,6004.0766466583,214.91,2019-07-22,Winter,0.002628120893561104,6135.86
18,6003.718188914011,167.3,2019-08-15,Winter,0.03022339027595269,6027.44
37,6001.454246837075,221.28,2019-08-19,Winter,0.03810775295663601,6296.402
15,5999.893719320709,155.47,2019-06-28,Winter,0.0,6091.656
38,5997.255985126984,119.04,2019-07-31,Winter,0.006570302233902759,6332.986
17,5991.477499989013,457.83,2019-08-19,Winter,0.03416557161629435,6438.134
17,5986.110022643638,229.76,2019-07-23,Winter,0.006570302233902759,6165.566
16,5978.069264848239,196.07,2019-07-23,Winter,0.0,6184.62
19,5977.90360449465,130.84,2019-06-26,Winter,0.0683311432325887,6158.206
35,5969.849990923558,125.25,2019-06-26,Winter,0.0735873850197109,5991.938
40,5962.601501067555,301.96,2019-08-19,Winter,0.0,6191.21
42,5957.125278835387,130.21,2019-06-25,Winter,0.0,5960.368
20,5955.418494958464,133.7,2019-06-28,Winter,0.07752956636005257,6009.714
42,5955.306359371061,156.52,2019-06-26,Winter,0.0,6020.972
35,5954.1521641732315,171.03,2019-06-19,Winter,0.0657030223390276,6129.786
39,5953.933213594153,219.83,2019-08-19,Winter,0.0,6223.902
18,5949.642157607293,368.15,2019-06-19,Winter,0.005256241787122208,6211.312
15,5948.13193246304,466.02,2019-06-19,Winter,0.0,6214.884
20,5944.544168853554,208.87,2019-06-27,Winter,0.06307490144546649,6096.368
35,5937.676,92.42,2019-06-25,Winter,0.0657030223390276,5937.676
40,5933.5760701984,123.05,2019-06-27,Winter,0.0,6141.424
38,5931.947632448358,150.28,2019-06-19,Winter,0.001314060446780552,6288.714
41,5927.880424265597,173.49,2019-06-27,Winter,0.0,6082.382
37,5926.606635383982,207.27,2019-08-09,Winter,0.003942181340341655,6067.542
36,5925.788470102145,110.68,2019-06-24,Winter,0.07490144546649147,6210.26
18,5920.546401244823,200.56,2019-07-22,Winter,0.002628120893561104,6061.886
36,5920.440867454016,124.84,2019-07-22,Winter,0.07490144546649147,6187.602
41,5919.189780750869,137.16,2019-06-28,Winter,0.0,5942.03
36,5915.23694362187,207.64,2019-08-09,Winter,0.04993429697766097,6022.496
36,5898.489077655468,104.66,2019-06-12,Winter,0.017082785808147174,6155.548
36,5896.0399328107505,139.36,2019-06-22,Winter,0.035479632063074903,5896.12
41,5889.9028521336595,175.48,2019-06-18,Winter,0.0,6161.146
37,5887.792963621745,118.44,2019-07-31,Winter,0.006570302233902759,6356.472
42,5885.420518726731,203.52,2019-06-27,Winter,0.0,6004.502
20,5884.750133591034,130.78,2019-06-26,Winter,0.0683311432325887,6044.298
38,5877.409334291923,121.34,2019-07-21,Winter,0.003942181340341655,5898.106
36,5876.072203467999,122.34,2019-07-05,Winter,0.05781865965834428,6141.494
37,5874.935665039617,121.17,2019-07-21,Winter,0.003942181340341655,5918.87
39,5873.822821178828,120.78,2019-06-27,Winter,0.0,6154.104
37,5867.9630991542645,105.06,2019-06-12,Winter,0.0,6168.102
38,5860.650695233533,172.09,2019-08-09,Winter,0.003942181340341655,6037.02
19,5858.113307453083,145.53,2019-08-15,Winter,0.13272010512483573,5914.646
43,5857.46604777894,181.31,2019-06-26,Winter,0.0,5940.602
39,5855.533925494626,175.09,2019-06-19,Winter,0.0,6251.426
38,5851.880113856008,108.46,2019-06-27,Winter,0.001314060446780552,6222.148
35,5847.470306282473,120.73,2019-06-12,Winter,0.017082785808147174,5958.768
21,5847.118399864417,160.42,2019-06-28,Winter,0.18659658344283836,5902.154
19,5845.419092091192,386.9,2019-06-19,Winter,0.07490144546649145,6174.362
16,5841.298804444862,235.94,2019-08-01,Winter,0.0,6278.186
21,5841.218997722349,208.5,2019-06-27,Winter,0.19710906701708278,6012.338
14,5840.638398365627,362.06,2019-06-27,Winter,0.0,5846.322
36,5839.132538409827,137.78,2019-07-31,Winter,0.13272010512483573,6289.1
18,5838.640918474202,191.27,2019-07-23,Winter,0.006570302233902759,6074.68
36,5837.198687724799,199.69,2019-08-19,Winter,0.16819973718791065,6167.14
35,5836.328612189586,160.71,2019-06-28,Winter,0.0735873850197109,5875.8
41,5832.747534199353,317.7,2019-08-19,Winter,0.0,6160.454
17,5830.89207424352,365.53,2019-08-01,Winter,0.013140604467805518,6260.95
42,5830.025838623284,187.24,2019-07-31,Winter,0.0,6102.624
18,5829.2705799256055,226.58,2019-08-01,Winter,0.013140604467805518,6168.554
36,5828.535899278026,123.06,2019-06-27,Winter,0.0735873850197109,6251.968
37,5826.495492010688,106.88,2019-07-22,Winter,0.002628120893561104,6202.096
17,5822.121837677823,190.91,2019-08-09,Winter,0.003942181340341655,5997.996
42,5819.933495438393,298.95,2019-06-18,Winter,0.0,6078.396
21,5810.54696889574,160.38,2019-06-26,Winter,0.1879106438896189,5924.042
16,5807.719290404091,295.01,2019-07-30,Winter,0.0,6077.452
