Trading_period,Load,Price,Trading_date,Season,Solar,Load_raw
37,6264.701907649954,124.91,2019-06-25,Winter,0.001314060446780552,6277.328
36,6247.12938538862,114.83,2019-06-25,Winter,0.0657030223390276,6249.786
38,6166.438389164044,111.77,2019-06-25,Winter,0.001314060446780552,6250.54
16,6134.736855339614,196.07,2019-07-23,Winter,0.0,6184.62
17,6121.073266311095,229.76,2019-07-23,Winter,0.006570302233902759,6165.566
40,6051.291827761317,124.85,2019-06-25,Winter,0.0,6117.65
39,6048.798006253324,130.13,2019-06-25,Winter,0.0,6167.41
38,6045.928989118655,178.04,2019-06-18,Winter,0.001314060446780552,6339.55
37,6038.09563342344,174.07,2019-06-18,Winter,0.001314060446780552,6290.184
36,6029.287407416262,207.79,2019-06-19,Winter,0.0657030223390276,6322.426
18,6023.258551086496,191.27,2019-07-23,Winter,0.006570302233902759,6074.68
36,6019.683889754262,104.66,2019-06-12,Winter,0.017082785808147174,6155.548
36,6017.012471643608,124.84,2019-07-22,Winter,0.07490144546649147,6187.602
38,6013.072154150514,125.31,2019-07-23,Winter,0.005256241787122208,6219.324
37,6005.251667158276,105.06,2019-06-12,Winter,0.0,6168.102
39,5989.93132244054,175.09,2019-06-19,Winter,0.0,6251.426
36,5989.4542723821505,128.07,2019-07-23,Winter,0.08804204993429697,6202.59
37,5983.465160890267,127.05,2019-07-23,Winter,0.005256241787122208,6220.468
41,5978.3292729074,124.38,2019-06-25,Winter,0.0,6012.296
39,5978.240813673099,141.22,2019-06-18,Winter,0.0,6247.006
38,5975.326218083178,150.28,2019-06-19,Winter,0.001314060446780552,6288.714
37,5968.450686309639,175.08,2019-06-19,Winter,0.001314060446780552,6322.25
37,5967.044870744812,125.39,2019-07-24,Winter,0.003942181340341655,6234.004
37,5959.471918016446,106.88,2019-07-22,Winter,0.002628120893561104,6202.096
36,5958.433394431697,157.54,2019-07-24,Winter,0.12352168199737187,6169.106
42,5948.329730459871,130.21,2019-06-25,Winter,0.0,5960.368
15,5947.924648982451,200.05,2019-07-23,Winter,0.0,6004.4
39,5943.046156321953,115.17,2019-07-23,Winter,0.0,6123.852
38,5937.369859719293,120.13,2019-07-24,Winter,0.003942181340341655,6213.838
36,5927.900808033575,156.32,2019-06-18,Winter,0.0683311432325887,6251.78
40,5924.021958385587,167.47,2019-06-19,Winter,0.0,6170.966
38,5915.71196393429,95.43,2019-06-12,Winter,0.0,6078.232
17,5913.159331141398,217.32,2019-06-27,Winter,0.002628120893561104,6326.482
36,5911.657329441242,110.68,2019-06-24,Winter,0.07490144546649147,6210.26
39,5910.362393394261,114.84,2019-07-31,Winter,0.0,6260.3
35,5902.709207682643,92.42,2019-06-25,Winter,0.0657030223390276,5937.676
