00000,8860.413657933668,8410.010721980043,7928.45320379032,7332.508949504418,6833.684794543907,6441.085305213116,6154.4879930675215,5856.68806302209,5483.388166008493,5026.852245768734
00001,8604.519714137146,8021.839108640975,7556.759169231065,7171.890432378278,6768.911074640634,6380.5978648283135,5930.426073330271,5513.7079255325,5045.840012866714,4554.884484188748
00010,8753.030879673492,8142.909884436267,7622.955659909423,7118.527715992007,6752.0120797309,6302.111909453392,5895.746563315977,5537.076315090391,5109.604706999783,4560.301934588594
00011,8506.276896868894,7874.717190288447,7363.12770174952,6957.92834399752,6540.8500858997295,6102.116175993424,5616.080422420062,5122.950324455084,4650.025183895218,4125.156870318866
00100,8612.618614587123,7988.564536813787,7398.437991115102,6979.833196914109,6496.303853783831,6002.220874009405,5731.640357643623,5356.893133132561,4947.969140461502,4442.330936641617
00101,8489.159611677042,7803.317196463617,7313.788352050543,6936.773406563437,6500.201513444364,5986.019727816098,5538.694336448258,5049.260615178378,4574.348989732691,4022.0232388139148
00110,8572.483561767358,7837.081540638478,7311.02942430538,6915.009671818494,6519.48643474888,6087.3269653643965,5642.571182144069,5232.562915197532,4799.306822798441,4147.06844123885
00111,8360.382354691743,7523.686106055576,7058.870803091439,6772.37162633052,6301.6129638183465,5784.659236593988,5383.292942957277,4941.210207736789,4424.116844855031,3801.9911483161377
01000,8843.691706358133,8344.686571134076,7888.020186497113,7334.532671601139,6923.931192153342,6432.122607220839,6044.855124564912,5715.33069913749,5236.366460844212,4666.454406327384
01001,8495.586395356828,7776.448595666592,7231.657353838678,6758.172569062027,6398.203573681019,5910.454321783991,5619.92877436429,5112.281813180009,4709.147848096442,4184.464545385513
01010,8688.883832028614,7989.521293360258,7354.101152918955,6977.058791493598,6606.339068658348,6054.579919623793,5688.680802208874,5272.875848791744,4757.377021251381,4149.225096119458
01011,8466.048940551544,7784.418486522791,7172.469488744305,6783.244945389277,6242.684005940179,5714.841733699993,5234.264626468668,4763.307546501238,4263.91018913727,3719.5002268026537
01100,8681.760123729866,8065.623396297557,7461.578576773983,7053.242311632076,6623.0770862629815,6092.746359773375,5577.473787077883,5190.039824720196,4695.80956278773,4069.3721090410704
01101,8313.821793818728,7495.073228213483,6960.427077592674,6586.066401447947,6113.801161726056,5669.623788549053,5107.873648258699,4652.054302087976,4247.684693859326,3674.499789698253
01110,8631.57369255209,7911.064083290269,7297.286479039088,6884.583969061002,6429.5362719783425,5977.810319779098,5404.591532395101,4969.762174240879,4440.794225372486,3721.3860927812098
01111,8300.341464711995,7456.066539539749,6924.098466298197,6514.858680679273,6164.23881041877,5583.370961903502,5099.039866271603,4536.820747811758,4012.7352596729797,3385.7017215948963
10000,8770.646281193607,8214.42277991,7639.39887763996,7195.891735579618,6858.20737062628,6334.300292349338,5829.705031296173,5408.031133013879,4958.671023616058,4370.644798563403
10001,8478.739435323794,7807.040552265374,7220.119181143163,6740.605960218706,6382.86997312744,5871.165327955508,5368.750460951778,4895.343597099322,4461.651297532075,3924.1681950926836
10010,8644.410837220783,7969.882241060752,7288.722132651444,6893.677728167845,6531.137001813898,6060.799291337841,5619.794782183118,5169.772627574529,4631.386390918243,3960.5642296122082
10011,8270.939587588025,7438.443115366264,6923.705087508343,6596.04373260151,6238.245490175465,5647.406250661811,5209.470490490707,4727.188400077012,4133.774364726284,3510.208037108524
10100,8524.28830252393,7854.490330963824,7323.024969662712,6921.421708848921,6572.771715782485,6057.3021606653465,5504.441182199257,5049.347654121014,4572.799224325666,3848.1560876043604
10101,8218.955343658337,7423.716561076301,6872.215245024162,6499.86932432936,6123.537335222949,5688.685400567353,5204.9893461454,4716.272093536783,4262.555006550386,3604.5984916670027
10110,8525.550133904397,7768.416789399367,7210.0989808405875,6786.952710973072,6368.307691783935,5898.590383039046,5332.183022701776,4859.381117791492,4310.361612798039,3534.1949342840617
10111,8185.7904666774375,7316.006045246472,6757.435392561859,6359.708031777751,5938.200078934344,5470.000966042284,4950.136932756755,4419.722887436897,3834.8157593922497,3161.992509193319
11000,8759.000699934488,8176.7629507559195,7506.195154479477,7033.769968700265,6722.630313342404,6280.81998283492,5719.268954272193,5217.334312293926,4680.086152019369,3988.140165556808
11001,8460.048259354318,7811.978631698388,7185.716934160075,6753.061253728949,6346.789648615774,5957.715422891366,5418.144569427556,4884.9343491667505,4264.68285429068,3560.8053733311676
11010,8618.217874491427,7859.682029798889,7134.0953281610955,6694.637948187421,6331.458143002543,5855.490683508588,5320.181276652281,4839.890250528481,4214.536574662776,3475.2432671837537
11011,8200.499092080972,7269.98425812317,6636.776131928456,6269.412003005714,5864.397540442007,5305.167421629673,4904.253906462433,4343.923242141877,3699.1342150713517,3046.310251406981
11100,8476.860981521788,7668.298163381011,7127.727385736805,6628.843829182477,6285.683627151266,5715.993148187175,5177.980987999278,4675.267363407052,4161.346845351279,3414.26576396247
11101,8316.829237450283,7566.6014316602295,6966.432191436861,6439.31411077805,6059.804091446123,5583.803542453825,5058.8996164626615,4432.491012711043,3839.503970453323,3098.2324905047453
11110,8491.485751329292,7721.3626770161645,7169.782760011507,6693.9349499496875,6283.911968098322,5747.287626210522,5240.731184357049,4576.64501516742,3945.654950773088,3101.631333297823
11111,8196.088864635833,7397.0668497406205,6800.487050577694,6381.457841343357,5876.963759954663,5421.217233306098,4765.578878763471,4247.213854594138,3579.059429527776,2777.4269905518486
