1.0,167.0,478.0,837.0,1443.0,1876.0,2443.0,2940.0,3292.0,3717.0,4368.0
1.0,159.0,413.0,741.0,1019.0,1403.0,1836.0,2501.0,3070.0,3723.0,4368.0
1.0,176.0,516.0,833.0,1273.0,1763.0,2381.0,2903.0,3331.0,3826.0,4368.0
1.0,171.0,421.0,653.0,1027.0,1462.0,1970.0,2567.0,3162.0,3789.0,4368.0
1.0,188.0,464.0,810.0,1166.0,1529.0,2134.0,2621.0,3154.0,3744.0,4368.0
1.0,206.0,480.0,803.0,1126.0,1669.0,2245.0,2825.0,3484.0,3957.0,4368.0
1.0,153.0,439.0,693.0,1060.0,1566.0,1987.0,2671.0,3234.0,3807.0,4368.0
1.0,167.0,464.0,792.0,1208.0,1624.0,2094.0,2629.0,3201.0,3762.0,4368.0
1.0,286.0,602.0,954.0,1424.0,1909.0,2422.0,2898.0,3400.0,3892.0,4368.0
1.0,165.0,490.0,834.0,1282.0,1851.0,2350.0,2834.0,3349.0,3905.0,4368.0
1.0,129.0,350.0,621.0,924.0,1416.0,1917.0,2460.0,3080.0,3753.0,4368.0
1.0,110.0,358.0,607.0,1042.0,1478.0,1897.0,2482.0,3107.0,3814.0,4368.0
1.0,209.0,457.0,781.0,1078.0,1551.0,2046.0,2602.0,3136.0,3744.0,4368.0
1.0,132.0,376.0,615.0,929.0,1404.0,1970.0,2521.0,3167.0,3747.0,4368.0
1.0,130.0,389.0,696.0,1054.0,1507.0,2110.0,2616.0,3196.0,3725.0,4368.0
1.0,86.0,335.0,588.0,992.0,1415.0,1884.0,2428.0,3094.0,3692.0,4368.0
1.0,145.0,380.0,806.0,1154.0,1585.0,2057.0,2633.0,3203.0,3833.0,4368.0
1.0,185.0,438.0,745.0,1193.0,1641.0,2079.0,2639.0,3343.0,3958.0,4368.0
1.0,160.0,425.0,720.0,1101.0,1543.0,2014.0,2523.0,3059.0,3752.0,4368.0
1.0,103.0,320.0,598.0,1067.0,1614.0,2105.0,2623.0,3277.0,3856.0,4368.0
1.0,230.0,571.0,888.0,1261.0,1707.0,2104.0,2616.0,3088.0,3688.0,4368.0
1.0,152.0,495.0,821.0,1269.0,1761.0,2272.0,2822.0,3440.0,3879.0,4368.0
1.0,130.0,348.0,624.0,933.0,1386.0,1898.0,2550.0,3270.0,3889.0,4368.0
1.0,90.0,381.0,679.0,1141.0,1587.0,2086.0,2787.0,3287.0,3765.0,4368.0
1.0,159.0,441.0,897.0,1272.0,1694.0,2260.0,2771.0,3322.0,3908.0,4368.0
1.0,187.0,386.0,768.0,1239.0,1684.0,2155.0,2698.0,3234.0,3922.0,4368.0
1.0,88.0,264.0,524.0,918.0,1455.0,2041.0,2647.0,3142.0,3827.0,4368.0
1.0,162.0,337.0,594.0,1039.0,1517.0,2090.0,2633.0,3308.0,3914.0,4368.0
1.0,197.0,422.0,749.0,1118.0,1586.0,2044.0,2593.0,3227.0,3800.0,4368.0
1.0,158.0,452.0,777.0,1205.0,1597.0,2049.0,2555.0,3134.0,3708.0,4368.0
1.0,166.0,426.0,727.0,1126.0,1556.0,2118.0,2687.0,3286.0,3822.0,4368.0
1.0,104.0,321.0,524.0,860.0,1297.0,1728.0,2365.0,3067.0,3748.0,4368.0
