Trading_period,Trading_date,Season,Tararua,Tararua_Embed,TeApiti,TeRereHau,TeUku,Westwind,Whitehill
14,2019-03-21,Autumn,0.45272875866314327,0.24217276764035614,0.28725259725487223,0.2617342060471979,0.0662970248595531,0.18559556786703602,0.10962756660699066
15,2019-03-21,Autumn,0.4779596919730609,0.2419457072925027,0.2916255908596851,0.2876207353728952,0.09602462275736985,0.24310426121294276,0.08767639012478809
16,2019-03-21,Autumn,0.47481159921374283,0.23365585123270244,0.30904173301989335,0.2896665994118259,0.11003692769613976,0.21061472269700007,0.10595585176596764
17,2019-03-21,Autumn,0.47680811246148064,0.21946537742335517,0.317383281514623,0.2948743815964418,0.14532164439696546,0.18982436494371427,0.12633058766641284
18,2019-03-21,Autumn,0.46004115135998885,0.19465342861350665,0.3038093071459265,0.27361197531229997,0.13635854955340262,0.15586137796899865,0.11390344378387181
19,2019-03-21,Autumn,0.44550646174222364,0.17652591873389,0.3093450620560653,0.22831278298179744,0.10367313035721014,0.10065126421877764,0.1096767698470773
20,2019-03-21,Autumn,0.408677640972449,0.21574980265621385,0.365182882131392,0.19278153323165156,0.07711249263745228,0.08635881416868038,0.11823849397545588
21,2019-03-21,Autumn,0.368936714348827,0.2721304489302941,0.34339374636637093,0.20220661721789768,0.06271178692212798,0.10507160959509637,0.2090939209074056
22,2019-03-21,Autumn,0.35853316759369275,0.25427529966753065,0.2846995778670913,0.20509434255100906,0.05231459690359509,0.10498320268757,0.2493737622708744
23,2019-03-21,Autumn,0.36085690687023736,0.3028968871357998,0.2731477970728748,0.18205791347264963,0.027785594015044792,0.07060765014439795,0.19384899440033496
24,2019-03-21,Autumn,0.28916376485093953,0.3052680660473654,0.22014104800181997,0.13647747362599066,0.001762741985900691,0.06375611481110391,0.1359760743426874
25,2019-03-21,Autumn,0.2695807390780596,0.3230884489390157,0.2860645585298653,0.14696593659890858,0.0,0.037145635645665115,0.09649099218100907
26,2019-03-21,Autumn,0.262510736032182,0.2476403024360524,0.28967922954424813,0.1536867175451889,0.0,0.020407261154004836,0.061557712720493984
27,2019-03-21,Autumn,0.30013601260792055,0.28431557813738756,0.2810596294330275,0.11275861955441552,0.0,0.026934637826368835,0.0621718448309684
28,2019-03-21,Autumn,0.2388297244715677,0.23644005811934649,0.26480624857814516,0.12540158900143492,0.0,0.033314669652855546,0.06964980641145094
29,2019-03-21,Autumn,0.2893871749348978,0.28090539624720523,0.2751952680670357,0.13370638605877697,0.0016731110374650629,0.020171509400601167,0.18416738230579716
30,2019-03-21,Autumn,0.3018924228995107,0.3122054597802841,0.29572053284800687,0.17424835660680046,0.0,0.02012730594683798,0.4015340239954757
31,2019-03-21,Autumn,0.37986551490421955,0.379062273371865,0.2905892166527641,0.2147498801876175,0.019031638051165086,0.0232215477102611,0.36656461911669747
32,2019-03-21,Autumn,0.3231657734836698,0.32090237510725905,0.27188392608882483,0.1872327737072138,0.07039017150478015,0.04102080509223787,0.21061118847446006
33,2019-03-21,Autumn,0.29765266203290824,0.3070912448428868,0.30418846844114156,0.1608350135285699,0.061785600454959816,0.04536747804561797,0.04923894509274255
34,2019-03-21,Autumn,0.2930131869116906,0.28067915937667587,0.2718586486691439,0.18629496844431087,0.07334799280315589,0.04125655684564154,0.006574826123902527
35,2019-03-21,Autumn,0.3250863684633685,0.27171367924255696,0.3321958494476884,0.1650363246687464,0.07301934599222525,0.035465904402664,0.00881460205622097
36,2019-03-21,Autumn,0.3691957968719844,0.3405323223700581,0.39602133414221075,0.2055298529188366,0.07059931038446328,0.022116461366181412,0.05140647018853459
37,2019-03-21,Autumn,0.46566024654228877,0.40947557204257334,0.39642577285710673,0.2925999451614375,0.09067664283404403,0.004656097129722403,0.02962284297582457
38,2019-03-21,Autumn,0.4859121305501513,0.44101152275891015,0.4007482116225575,0.2652803703813444,0.10289632880410136,0.006100076619319856,0.0
39,2019-03-21,Autumn,0.5130268430531583,0.42144682254978205,0.42984252167538733,0.27456294935522363,0.08033920678113488,0.003241586609300407,0.004371175609847284
40,2019-03-21,Autumn,0.5485275514712137,0.4041235464712342,0.439043502439271,0.2740239700015191,0.07878560367491733,0.0008988035598514765,0.0003251287643688063
41,2019-03-21,Autumn,0.5845315614192509,0.4176052467358809,0.45964459947928515,0.3415647614734172,0.08021969884988739,4.420345376318737e-5,0.0
42,2019-03-21,Autumn,0.5742725337767692,0.4286771848703978,0.47612547711129644,0.37955998402815105,0.06779087400014693,1.4734484587729122e-5,0.005960694013428114
43,2019-03-21,Autumn,0.5660173368054507,0.4077280269344165,0.44604534769090776,0.3338375094826974,0.06865730650169133,0.0,0.04479551864636887
44,2019-03-21,Autumn,0.585167948587783,0.4383738948359529,0.47476049644852253,0.3516896720550493,0.060321628297177896,1.4734484587729122e-5,0.12784785523346726
45,2019-03-21,Autumn,0.6220848071081452,0.4302691498667449,0.4370718637041531,0.3885646076808791,0.04669772413496238,0.0,0.15985497581466307
46,2019-03-21,Autumn,0.5899501134657971,0.4023725421572379,0.4259245216248326,0.34689717675465764,0.03734622851484515,0.0,0.15161838045065332
47,2019-03-21,Autumn,0.5248467685800815,0.3642426538707426,0.4079017213922803,0.33796215951061054,0.013892797007522396,0.0,0.22877855021008972
48,2019-03-21,Autumn,0.504771874751322,0.3140721476313557,0.3781501984277445,0.35650803460191016,0.012189821407525154,0.0,0.29716159465644104
1,2019-03-22,Autumn,0.4596258875805945,0.2800192985817908,0.3392229721190061,0.30645820487893893,2.9876982811876123e-5,0.0,0.3691964294093036
2,2019-03-22,Autumn,0.4402054458094488,0.24099340084807525,0.3049467910315715,0.2493259230726903,0.0,0.0,0.47119804184017106
3,2019-03-22,Autumn,0.41674052690936736,0.22740435400291167,0.3087636814034023,0.22583799296504958,0.0,0.0,0.39973604871556195
4,2019-03-22,Autumn,0.39779640366932195,0.21141797232227197,0.29096837794797903,0.20279168730167466,0.0,0.0,0.43883248984385514
5,2019-03-22,Autumn,0.4074789555475674,0.19540493882809218,0.28985617148201515,0.2071416175306562,0.0,0.0,0.45347575396608214
6,2019-03-22,Autumn,0.36969749771559185,0.1673005022721798,0.21875078991936503,0.17560521126250506,0.0,0.0,0.4179953756161384
7,2019-03-22,Autumn,0.3369088093545941,0.16156322455579566,0.18101160233563357,0.13497247019505315,0.0,0.0,0.4672239530441633
8,2019-03-22,Autumn,0.3212856530022931,0.13952622302078285,0.15927302140997449,0.13502843751014115,0.0,0.0,0.4759239852732616
9,2019-03-22,Autumn,0.3281244712018228,0.1296442847543593,0.14971815677055686,0.11876076136242317,0.0,0.0,0.4834425316440872
10,2019-03-22,Autumn,0.3010708134505219,0.1184185276675653,0.13627056950026542,0.11870667530162385,0.0,0.0,0.5156290706315739
11,2019-03-22,Autumn,0.28425857579158514,0.1083018021912437,0.11564419504057026,0.09515666380245702,0.0,0.0,0.5163451226668907
12,2019-03-22,Autumn,0.2306010531601665,0.07715425627583865,0.08581683981699148,0.06875043797951408,0.0,0.0,0.45343995136431636
13,2019-03-22,Autumn,0.17983391278180083,0.06280536827031452,0.05464978135031976,0.059843169236224875,0.0,0.0,0.48695118661713904
14,2019-03-22,Autumn,0.1556425109372613,0.05706329995957057,0.041834129572053284,0.047071804184003606,0.0,0.0,0.5411205230888494
15,2019-03-22,Autumn,0.13886594571752367,0.04895649329166069,0.024443264831525997,0.04552917566729265,0.0,0.0,0.5621115081754028
16,2019-03-22,Autumn,0.12861172013416497,0.03421882481124315,0.020828593817143144,0.03303200342764532,0.0,0.0006777862910355396,0.5895307006371722
17,2019-03-22,Autumn,0.13384756526455688,0.029917442100550484,0.004777432319708804,0.021253940639842806,0.0,0.002549065833677138,0.6981237079363536
18,2019-03-22,Autumn,0.10259119110274485,0.02174962898664945,0.0005813806526629761,0.0064000270900617575,0.0,0.0,0.6772070907619603
19,2019-03-22,Autumn,0.03666783745441474,0.0005730380342447013,0.0,0.0,0.0001493849140593806,0.0,0.6161190084788879
20,2019-03-22,Autumn,0.005679463925559852,0.0,0.0,0.0,0.0,0.0,0.5555005566332372
21,2019-03-22,Autumn,0.0,0.0,0.0,0.0,0.0,0.0,0.3981743600969981
22,2019-03-22,Autumn,0.0,0.0,0.0,0.0,0.001762741985900691,0.0,0.28611331264454953
23,2019-03-22,Autumn,0.0,0.0,0.0,0.0,0.007887523462335295,0.0,0.2948917892825073
24,2019-03-22,Autumn,0.0,0.0,0.0,0.0,0.016970126237145635,0.0,0.2716631453392692
25,2019-03-22,Autumn,0.0,0.0,0.0,0.0,0.019987701501145125,0.0,0.3098115870252092
26,2019-03-22,Autumn,0.0,0.0,0.0,0.0,0.045801414650606095,0.0,0.3203240837398006
27,2019-03-22,Autumn,0.0,0.0,0.0,0.0,0.08786820644972768,0.0,0.3157000302021109
28,2019-03-22,Autumn,0.0,0.0,0.0,0.0,0.08918279369345022,0.005761183473802087,0.20743215166729842
29,2019-03-22,Autumn,0.0,0.0,0.0,0.0,0.1620228777888042,0.02095243708375081,0.20183271183650228
30,2019-03-22,Autumn,0.0,0.0,0.0,0.0,0.20462745527853957,0.025608534213473214,0.11729923310061267
31,2019-03-22,Autumn,0.0,0.0,0.0,0.0,0.3025940819186813,0.02619791359698238,0.0669404000417109
32,2019-03-22,Autumn,0.0,0.0,0.0,0.0,0.42234102902868087,0.007175693994224083,0.06307498028754842
33,2019-03-22,Autumn,0.0,0.0,0.0,0.0,0.4868155579367095,0.01663523309954618,0.05303211401037863
34,2019-03-22,Autumn,0.017131231586389958,0.00016068627229730528,0.0,0.0,0.47567144334787975,0.027288265456474337,0.053826873212169044
35,2019-03-22,Autumn,0.022706650897619186,0.0012223468988930425,0.0,0.0,0.44669077002035984,0.03088347969588024,0.025143291111187686
36,2019-03-22,Autumn,0.012024584713353659,0.0001008549344584029,0.0,0.0,0.38105103878266805,0.026301054989096483,0.007008331143060935
37,2019-03-22,Autumn,0.004528570422425707,0.0,0.0,0.0,0.37340253118282773,0.019803147285907943,0.009500985003221782
38,2019-03-22,Autumn,0.0,0.0,0.0,0.0,0.3566415438253653,0.009798432250839867,0.022072630558815625
39,2019-03-22,Autumn,0.003293069210934792,0.0012231523438669637,0.000657212911705973,0.0,0.31209496245285795,0.017725584959038136,0.058739930095964336
40,2019-03-22,Autumn,0.03942719209425573,0.012310309781920933,0.04426076186142918,0.0,0.3296626283462411,0.019375847232863796,0.03236837476382782
41,2019-03-22,Autumn,0.08960116383619582,0.03414139690503741,0.03733474886883547,0.001920760628733996,0.3509947940739207,0.010726704779866801,0.007694714090061748
42,2019-03-22,Autumn,0.09739970785186974,0.028874817624942872,0.005965471044715755,0.014116461868621666,0.39330060173553727,0.012391701538280191,0.0010476371296328202
43,2019-03-22,Autumn,0.05539655404237337,0.0006454709794554398,0.0,0.0059005540764193705,0.38382959818417256,0.0075440561089173104,0.03775106208504473
44,2019-03-22,Autumn,0.07008971161119602,0.00298228624239486,7.58322590429969e-5,0.003625647327842893,0.29428828069697976,0.00016207933046502034,0.057764543802857914
45,2019-03-22,Autumn,0.04870271229446044,0.0007857716798941318,0.0,0.0004576151057194364,0.28117228524256616,0.0,0.10104279488217235
46,2019-03-22,Autumn,0.0012748323624027127,0.0,0.0,2.3515678608398578e-5,0.3056714111483046,8.840690752637474e-5,0.04241124104099762
47,2019-03-22,Autumn,0.0032032021044909775,0.0,0.0,0.0,0.24806869385938485,0.007131490540460895,0.0017901300882918133
48,2019-03-22,Autumn,0.0,0.0,0.0,0.0,0.21027409324746688,0.007072552602109978,0.0
1,2019-03-23,Autumn,0.0,0.0,0.0,0.0,0.18508790851957255,0.007352507809276832,0.0
2,2019-03-23,Autumn,0.0,0.0,0.0,0.0,0.17657296841818787,0.017357222844344905,0.0
3,2019-03-23,Autumn,0.0,0.0,0.0,0.0,0.12927770462698798,0.01544173984794012,0.0
4,2019-03-23,Autumn,0.0,0.0,0.0,0.0,0.07310897694066087,0.013202098190605294,0.0
5,2019-03-23,Autumn,0.0,0.0,0.0,0.0,0.03985589507104274,0.014012494842930394,0.009380281662649103
6,2019-03-23,Autumn,0.0,0.0,0.0,0.0,0.036240780150805736,0.016266870984852952,0.04521868603025121
7,2019-03-23,Autumn,0.0,0.0,0.0,0.0,0.049117759742724344,0.019700005893793837,0.09512751289182696
8,2019-03-23,Autumn,0.0,0.0,0.0,0.0,0.06704394942985002,0.031620203925266696,0.10790904172223052
9,2019-03-23,Autumn,0.0,0.0,0.0,0.0,0.07439368720157155,0.01843284021924913,0.12276712145505256
10,2019-03-23,Autumn,0.0,0.0,0.0,0.0,0.09820564250263682,0.0026964106795544294,0.14886721814234719
11,2019-03-23,Autumn,0.0,0.0,0.0,0.0,0.09366434111523163,0.0,0.1921883662790091
12,2019-03-23,Autumn,0.0,0.0,0.0,0.0,0.09817576551982495,0.0,0.18363154445697424
13,2019-03-23,Autumn,0.0,0.0,0.0,0.0,0.09602462275736985,0.0,0.189145145128913
14,2019-03-23,Autumn,0.0,0.0,0.0,0.0,0.06752198115484004,0.0,0.22777615243425034
15,2019-03-23,Autumn,0.0,0.0,0.0,0.0,0.07155537383444331,0.0,0.18991132380964607
16,2019-03-23,Autumn,0.0,0.0,0.0,0.0,0.08562743273883697,0.0,0.2191367871845754
17,2019-03-23,Autumn,0.0,0.0,0.0,0.0,0.0551827872535352,0.00041256556845641545,0.22126818686210425
18,2019-03-23,Autumn,0.0,0.0,0.0,0.0,0.03011599867437113,0.00016207933046502034,0.2028080981296087
19,2019-03-23,Autumn,0.0,0.0,0.0,0.0,0.018583483308986945,0.0,0.20587875868198077
20,2019-03-23,Autumn,0.0,0.0,0.0,0.0,0.012189808987245459,0.0,0.24839837597776798
21,2019-03-23,Autumn,0.020309051378373903,6.959285006015786e-5,0.0,4.13875943507815e-5,0.0030474522468113647,0.0,0.23109430062969485
22,2019-03-23,Autumn,0.05032809497283864,0.0027058262712714447,0.0009352645281969616,0.0,0.0,0.0,0.3106063462269996
23,2019-03-23,Autumn,0.06464829261644536,0.008972987602569923,0.03349258107732363,0.000165550377403126,0.0002688928453068851,0.0,0.32386437472959423
24,2019-03-23,Autumn,0.06856585818284594,0.006319190672300442,0.017668916357018276,0.00015708473310410248,0.0071704758748502686,2.9468969175458244e-5,0.260103011495045
25,2019-03-23,Autumn,0.06981393621584936,0.01311633179104746,0.023305780945881045,0.0,8.963094843562837e-5,0.0,0.23138330397580045
26,2019-03-23,Autumn,0.08278909996606544,0.03026748908729503,0.034958671418821564,0.0,0.010128297173226004,0.0,0.1870935411851164
27,2019-03-23,Autumn,0.05649691158997549,0.009366699925232768,0.016506155051692326,0.0,0.023811955301065266,0.0,0.13308604088163137
28,2019-03-23,Autumn,0.043156105337968924,0.00569496180133633,0.00609185814312075,0.0,0.052075581041100084,0.0,0.22361633904921233
29,2019-03-23,Autumn,0.05286221017286498,0.012251413120898783,0.020980258335229138,0.0,0.08640423429194574,0.0,0.23719949631617582
30,2019-03-23,Autumn,0.057495511218067445,0.011404238283309925,0.021763858345340108,0.0,0.10988754278208038,0.0,0.20497562322540072
31,2019-03-23,Autumn,0.040792577571548395,0.003259807116786164,0.014534516316574403,0.0,0.13017401411134427,0.0,0.12853423818046808
32,2019-03-23,Autumn,0.0294014073234603,0.0012433515814405654,0.01074290336442456,0.0,0.15111777906246943,0.0,0.08442510248110002
33,2019-03-23,Autumn,0.031250428755278836,0.005043918825680703,0.036475316599681507,0.0,0.1396151406798971,0.0,0.06246084817707401
34,2019-03-23,Autumn,0.03327301032396977,0.002402648367990714,0.03771391016405046,0.0,0.14042181921581776,0.0027111451641421585,0.03825681794072954
35,2019-03-23,Autumn,0.041444514264859636,0.005041328178040702,0.05373979424180379,0.0,0.11804395908972255,0.007735604408557789,0.04009921427215277
36,2019-03-23,Autumn,0.052679274587228715,0.010644337015115477,0.058112787846616616,0.0,0.11944817728188073,0.011065597925384571,0.036847926628464714
37,2019-03-23,Autumn,0.0862747088808824,0.02287674103355138,0.0804074720052577,0.0,0.13435679170500692,0.014970236341132788,0.019941230881286787
38,2019-03-23,Autumn,0.07399881640676094,0.00894533799898755,0.03377063269381462,0.0,0.157003544676409,0.026713620557552897,0.0009031354565800174
39,2019-03-23,Autumn,0.08371909874954381,0.011841174149312085,0.06137357498546548,0.0,0.17657296841818787,0.043068898449932225,0.0
40,2019-03-23,Autumn,0.10220336766119598,0.021871497619830458,0.07085260736584009,0.00016743163169179789,0.21523378417675557,0.07952201331997408,0.0
41,2019-03-23,Autumn,0.16321947422483332,0.04617004137742138,0.058618336240236595,0.007963349403948095,0.20370126881137138,0.09424176342311547,0.000361254182632007
42,2019-03-23,Autumn,0.15780023616984107,0.04236484883536459,0.03978665857789237,0.005758989691196812,0.21287350253461737,0.09209052867330701,0.01647319072801952
43,2019-03-23,Autumn,0.13115818348622174,0.02377927819153055,0.004929096837794798,0.002618235656259098,0.19835328888804554,0.0939028702775977,0.04851643672747854
44,2019-03-23,Autumn,0.09812230341513298,0.009467909495911031,0.0,0.001123108810337116,0.13740424395181827,0.09447751517651913,0.0881098951439465
45,2019-03-23,Autumn,0.07623200256841563,0.006840550996371347,0.0,7.289860368603559e-5,0.11508613779134683,0.09399127718512407,0.13073788869452332
46,2019-03-23,Autumn,0.03554895767876694,0.001406817841054577,0.0,0.0,0.09987875354010187,0.0876259798432251,0.2004238205242375
47,2019-03-23,Autumn,0.00799885848194563,0.0,0.0,0.0,0.07962206604155214,0.08787646608121649,0.2380873017428112
48,2019-03-23,Autumn,0.0,0.0,0.0,0.0,0.08042876320789233,0.11357340720221608,0.2328603020616488
1,2019-03-24,Autumn,0.0,0.0,0.0,0.0,0.05234447388640697,0.14503153179701775,0.2731380488715649
2,2019-03-24,Autumn,0.0,0.0,0.0,0.0,0.02148155064173893,0.15344492249661107,0.3482877099780552
3,2019-03-24,Autumn,0.0062168372083663765,0.0,0.0,0.0,0.0014340951749700539,0.1663523309954618,0.4761746034856224
4,2019-03-24,Autumn,0.013869947433459465,0.0,0.0,0.0,0.0004481547421781418,0.19935757647197502,0.4992672816245868
5,2019-03-24,Autumn,0.013407577740763812,0.0001763533791967526,0.0,2.4456305752734526e-5,0.0,0.25318264867094953,0.4026718620603605
6,2019-03-24,Autumn,0.0,0.0,0.0,0.0,0.0,0.26664996758413395,0.3650075250027008
7,2019-03-24,Autumn,0.0,0.0,0.0,0.0,0.0,0.2899451877173337,0.3353271681388225
8,2019-03-24,Autumn,0.0,0.0,0.0,0.0,0.0005377856906137702,0.30160016502622744,0.34277410930611646
9,2019-03-24,Autumn,0.0,0.0,0.0,0.0,0.0,0.3335592620970119,0.28506031525958836
10,2019-03-24,Autumn,0.0,0.0,0.0,0.0,0.0,0.34161902516649967,0.31996785198127875
11,2019-03-24,Autumn,0.0,0.0,0.0,0.0,0.0,0.3167914186361761,0.3484667229868844
12,2019-03-24,Autumn,0.0,0.0,0.0,0.0,0.0,0.3185448223021159,0.3111246093451172
13,2019-03-24,Autumn,0.0,0.0,0.0,0.0,0.0,0.3011728649731833,0.24861326666196706
14,2019-03-24,Autumn,0.0,0.0,0.0,0.0,0.0,0.3342812518418106,0.2506898175643855
15,2019-03-24,Autumn,0.002643876551408101,0.0,0.0,0.0,0.0,0.3592414687334237,0.20537300282629595
16,2019-03-24,Autumn,0.01464490830811109,0.0,0.0,0.0,0.0,0.4075116402428243,0.27787671728053975
17,2019-03-24,Autumn,0.04868533341382499,0.004863099434427058,0.009681251737822603,2.0223483603222778e-5,0.0,0.4396033476748984,0.31190686128447487
18,2019-03-24,Autumn,0.07815259754811435,0.032285976267425597,0.03331563913955664,0.002797895440827263,0.0,0.4799021630223375,0.3836880673734546
19,2019-03-24,Autumn,0.0794958020856486,0.051006507030658545,0.03945805212203938,0.006777218574940471,0.0,0.505495962751223,0.5274672320609933
20,2019-03-24,Autumn,0.09532750500557495,0.07767049240707172,0.07375951062915498,0.026333797532829065,0.0,0.5593063004656098,0.4141056695510696
21,2019-03-24,Autumn,0.08909397492501929,0.07867035316426915,0.054093678117337785,0.029322169970384355,0.0,0.6114221724524077,0.3477432762015699
22,2019-03-24,Autumn,0.11391376050621935,0.11370119574106784,0.07191425899244205,0.04435009954186755,0.0,0.6350857547003006,0.3078969398572595
23,2019-03-24,Autumn,0.14351388160957704,0.16959254020427422,0.08948206567073633,0.05823751870084341,0.0,0.665851358519479,0.39459794368894124
24,2019-03-24,Autumn,0.1763373277318457,0.21761351516950872,0.146356259952984,0.06166751558266444,0.0,0.7042346908705134,0.34225221262556343
25,2019-03-24,Autumn,0.23150223958890714,0.3003597144302058,0.15287783423068174,0.07172140881489916,0.0,0.7051334944303649,0.22339958653963313
26,2019-03-24,Autumn,0.24474677598897265,0.3454093097195019,0.20221935744799172,0.09278957559373562,0.0,0.7049714150998998,0.37624623121123524
27,2019-03-24,Autumn,0.22998799027880298,0.28892404876595446,0.17911579585955867,0.086860332389414,0.0,0.7049861495844876,0.5958526488332323
28,2019-03-24,Autumn,0.21179070156711768,0.2794346326870831,0.18669902176385836,0.09028280425408033,0.0,0.7049714150998998,0.5978395468377083
29,2019-03-24,Autumn,0.22376749435872387,0.2588752800645628,0.1514622987285458,0.12537148893281616,0.0,0.705015618553663,0.573129760745679
30,2019-03-24,Autumn,0.2777970622374303,0.31844430731643586,0.17320087965420491,0.16289874948324296,0.0,0.7049861495844876,0.4688718036380819
31,2019-03-24,Autumn,0.3388021926659294,0.41401561290766564,0.15393948585728368,0.20552703103740358,0.004302285524910162,0.7050008840690754,0.5112830446790795
32,2019-03-24,Autumn,0.3103241527109682,0.35239660497610337,0.18391850559894846,0.1952680810877036,0.0016432340546531869,0.7050008840690754,0.2854630551158119
33,2019-03-24,Autumn,0.3240591851500209,0.38451027612694366,0.19840246707616088,0.1826857820914939,0.0,0.705015618553663,0.15642306107965903
34,2019-03-24,Autumn,0.3158849371753465,0.3609198477332724,0.21076312530016933,0.21076726485849911,0.0002688928453068851,0.7050008840690754,0.14327340883185397
35,2019-03-24,Autumn,0.3237859251189767,0.37064870937916716,0.1976694219054119,0.22767174558293254,0.0,0.7049861495844876,0.11271130498118617
36,2019-03-24,Autumn,0.34612761952325155,0.3900967252557859,0.20884204140441345,0.2250285833073485,2.9876982811876123e-5,0.7049861495844876,0.09381771122953221
37,2019-03-24,Autumn,0.3122664712914612,0.3428677010557679,0.1778519248755087,0.197934759041896,0.011502638382572308,0.705015618553663,0.10490821463633483
38,2019-03-24,Autumn,0.23983975757376194,0.2582497198050784,0.14332296959126412,0.1335605888514049,0.0068119520811077555,0.7049566806153121,0.08081256065477997
39,2019-03-24,Autumn,0.19066804417162647,0.180228876866701,0.1269937564773388,0.10079948604132832,2.9876982811876123e-5,0.7049419461307245,0.1668994323759872
40,2019-03-24,Autumn,0.20633304703914185,0.1634884965071533,0.08677738176486943,0.10248791176541135,0.012309316918492963,0.7049272116461367,0.19735315997186542
41,2019-03-24,Autumn,0.24172262208892314,0.20014912392937315,0.09731806577184601,0.13007650590878456,0.00020913887968313286,0.7048977426769613,0.26505219379710354
42,2019-03-24,Autumn,0.27261861314703173,0.2543903340400001,0.15904552463284546,0.1771934601957163,0.0,0.7049124771615489,0.2944944096816121
43,2019-03-24,Autumn,0.27859054534012756,0.28025498740919697,0.1801774474861606,0.18183639578015853,0.0,0.7049566806153121,0.2626317907734691
44,2019-03-24,Autumn,0.3170767625157668,0.3708635317720438,0.25383584843659157,0.23152549499327688,0.0,0.7049861495844876,0.164695781861932
45,2019-03-24,Autumn,0.329986984133082,0.4039536005871285,0.3048456813528475,0.2571646393800138,0.013056241488789866,0.7049861495844876,0.13236353251636734
46,2019-03-24,Autumn,0.38059794325521074,0.45570898811464056,0.32572483000935265,0.257218255127241,0.03355185169773688,0.7049419461307245,0.15154612961412692
47,2019-03-24,Autumn,0.4377191225311699,0.5113544735049491,0.38719951467354213,0.2915661959298123,0.061695876354426464,0.7049272116461367,0.2182524801878882
48,2019-03-24,Autumn,0.42652575138505106,0.4832095813714474,0.40047016000606656,0.3005021538010037,0.045114181944534454,0.7049272116461367,0.220794472420623
1,2019-03-25,Autumn,0.42223705524929095,0.494050864709645,0.43067667652486036,0.28864601896022135,0.044666089303754805,0.7049124771615489,0.16408332389282765
2,2019-03-25,Autumn,0.42305203328330043,0.5157718192541446,0.46636839311443085,0.33760331025504636,0.05073111681456565,0.7049419461307245,0.12133501738441911
3,2019-03-25,Autumn,0.5180251005917051,0.6387396173446936,0.5232173099769976,0.40884641016705064,0.0505518549176944,0.7048977426769613,0.19401429896906675
4,2019-03-25,Autumn,0.5834959173350676,0.6980103564655716,0.5465483683425596,0.43684652868607093,0.06704394942985002,0.704794601284847,0.24750338600722613
5,2019-03-25,Autumn,0.521449654754816,0.6284769410315492,0.5180859937817547,0.3621593224850805,0.07687347677495726,0.7048830081923735,0.1737500263696034
6,2019-03-25,Autumn,0.5345789417359307,0.6236788872895496,0.4915447031167059,0.36271147061880565,0.06546046934082057,0.7049272116461367,0.17779572036914296
7,2019-03-25,Autumn,0.561695483594794,0.6225771708024598,0.48143373524430627,0.41483256131360463,0.05159754931611006,0.7048830081923735,0.1896105789518689
8,2019-03-25,Autumn,0.5966928904828677,0.6622225849529636,0.488233361138495,0.4700548997032792,0.07705273867182852,0.7048682737077858,0.16465616552108103
9,2019-03-25,Autumn,0.6025278496562183,0.6500810699901297,0.48388564495336317,0.44629465803735324,0.09868367422762682,0.7048830081923735,0.12391280471155933
10,2019-03-25,Autumn,0.6351134795171598,0.6702066724618433,0.4771618513182174,0.49056010113623055,0.10994729674770413,0.7048682737077858,0.09394602703355438
11,2019-03-25,Autumn,0.6010801431653893,0.6484399397910647,0.4916205353757489,0.5019294614298191,0.09324606335586537,0.7047651323156717,0.043893989764915264
12,2019-03-25,Autumn,0.561836572665216,0.5745848101715415,0.5027931548747503,0.42339414958135035,0.08338665902794624,0.7047651323156717,0.07318051800936934
13,2019-03-25,Autumn,0.5608937683907431,0.5959175252116522,0.5330755036525872,0.3684445930635333,0.07526011970311595,0.7050008840690754,0.13669433354196286
14,2019-03-25,Autumn,0.5482840184728354,0.6343919425857424,0.5776648719698694,0.3883722494298623,0.06889632236418634,0.7050745564920139,0.38888786038051354
15,2019-03-25,Autumn,0.494350034437624,0.5419977146941453,0.5709410783347236,0.39810679974659496,0.06336908054398926,0.7051629633995403,0.40290678988947737
16,2019-03-25,Autumn,0.44115968355802393,0.49652568455376933,0.5469022522180935,0.26985746206568306,0.04998419224426875,0.7051776978841281,0.2933745217154529
17,2019-03-25,Autumn,0.3894796946073334,0.34067788551135253,0.5186168195950557,0.25327279457032387,0.03713708963516202,0.7051629633995403,0.24167904818081268
18,2019-03-25,Autumn,0.3994327624828383,0.186306503170834,0.4583554510755542,0.2473002825173628,0.027098423410371643,0.7051482289149525,0.17715905116273623
19,2019-03-25,Autumn,0.3864079774550184,0.18624102770739426,0.4353277217461642,0.17907518479796036,0.035583486528944455,0.7051924323687158,0.24785649470381999
20,2019-03-25,Autumn,0.45267342064848837,0.24379868154127582,0.42281539900406967,0.19003113946161324,0.026978915479124135,0.7052071668533035,0.175858536105261
21,2019-03-25,Autumn,0.43637385996829725,0.2560098795159207,0.36854477894896487,0.2574924479398149,0.021750443487045815,0.7051924323687158,0.08540048877420645
22,2019-03-25,Autumn,0.46455325757970733,0.26935001080483395,0.34046156568337504,0.2863029167436805,0.029070304275955465,0.7051776978841281,0.10060928986301394
23,2019-03-25,Autumn,0.5447858327365059,0.2938796601674981,0.3921538889310179,0.4130364337814951,0.03352197471492501,0.7052219013378913,0.08969941354752733
24,2019-03-25,Autumn,0.6013069832915784,0.31705006403422786,0.4159652182705189,0.44120445424577925,0.016253078649660607,0.7051924323687158,0.08583399379336486
25,2019-03-25,Autumn,0.517040907140982,0.2864411654559161,0.3926088824852759,0.41490404897657424,0.009949035276354748,0.7052219013378913,0.16361201931403596
